"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/isa_l_rs/microbench-encode-64MB-6.csv",,,,"Date:","05 Apr 2016 16:37:52 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:37:52,9.321,2.490,87.904,0.285,0.0,0.000,30583.839,74024.949,502190080.0,289316864.0,2829213696.0,3520856064.0,0.0,0.0
05-04 16:37:53,6.345,6.345,84.264,3.046,0.0,0.0,0.0,802816.0,533225472.0,289341440.0,2829451264.0,3489558528.0,166.0,258.0
05-04 16:37:54,0.875,11.750,87.375,0.0,0.0,0.0,0.0,0.0,547155968.0,289341440.0,2829553664.0,3475525632.0,372.0,160.0
05-04 16:37:55,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,559489024.0,289341440.0,2829553664.0,3463192576.0,458.0,90.0
05-04 16:37:56,0.0,12.641,87.359,0.0,0.0,0.0,0.0,0.0,571457536.0,289341440.0,2829524992.0,3451252736.0,64.0,0.0
05-04 16:37:57,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,581943296.0,289341440.0,2829524992.0,3440766976.0,150.0,0.0
05-04 16:37:58,0.0,12.500,86.750,0.750,0.0,0.0,0.0,163840.0,594472960.0,289341440.0,2829524992.0,3428237312.0,64.0,70.0
05-04 16:37:59,1.502,10.889,87.610,0.0,0.0,0.0,0.0,0.0,696582144.0,289341440.0,2829529088.0,3326124032.0,126.0,0.0
05-04 16:38:00,7.519,4.887,87.594,0.0,0.0,0.0,0.0,0.0,696393728.0,289341440.0,2829529088.0,3326312448.0,64.0,0.0
05-04 16:38:01,7.615,4.994,87.391,0.0,0.0,0.0,0.0,0.0,711933952.0,289341440.0,2829529088.0,3310772224.0,0.0,0.0
05-04 16:38:02,7.769,4.637,87.594,0.0,0.0,0.0,0.0,0.0,725274624.0,289341440.0,2829529088.0,3297431552.0,64.0,70.0
05-04 16:38:03,7.750,4.750,87.500,0.0,0.0,0.0,0.0,0.0,739852288.0,289341440.0,2829529088.0,3282853888.0,126.0,0.0
05-04 16:38:04,7.519,4.887,87.469,0.125,0.0,0.0,0.0,16384.0,754655232.0,289341440.0,2829529088.0,3268050944.0,64.0,0.0
05-04 16:38:05,8.115,4.494,87.391,0.0,0.0,0.0,0.0,0.0,769458176.0,289341440.0,2829529088.0,3253248000.0,0.0,0.0
05-04 16:38:06,7.509,4.881,87.610,0.0,0.0,0.0,0.0,0.0,784117760.0,289341440.0,2829529088.0,3238588416.0,64.0,0.0
05-04 16:38:07,7.143,5.263,87.594,0.0,0.0,0.0,0.0,0.0,791232512.0,289341440.0,2829529088.0,3231473664.0,0.0,0.0
05-04 16:38:08,7.750,4.750,87.500,0.0,0.0,0.0,0.0,0.0,712151040.0,289341440.0,2829529088.0,3310555136.0,64.0,0.0
05-04 16:38:09,8.010,4.506,86.733,0.751,0.0,0.0,0.0,20480.0,616206336.0,289341440.0,2829529088.0,3406499840.0,0.0,0.0
05-04 16:38:10,7.885,4.506,87.610,0.0,0.0,0.0,0.0,0.0,623067136.0,289341440.0,2829529088.0,3399639040.0,64.0,0.0
05-04 16:38:11,7.625,4.875,87.500,0.0,0.0,0.0,0.0,0.0,632025088.0,289341440.0,2829529088.0,3390681088.0,0.0,0.0
05-04 16:38:12,7.384,5.131,87.484,0.0,0.0,0.0,0.0,0.0,645812224.0,289341440.0,2829529088.0,3376893952.0,64.0,0.0
05-04 16:38:13,7.375,5.125,87.500,0.0,0.0,0.0,0.0,139264.0,658518016.0,289341440.0,2829529088.0,3364188160.0,0.0,0.0
05-04 16:38:14,7.026,5.395,85.947,1.631,0.0,0.0,0.0,507904.0,666013696.0,289341440.0,2829529088.0,3356692480.0,64.0,0.0
05-04 16:38:15,7.375,5.125,87.500,0.0,0.0,0.0,0.0,0.0,682786816.0,289341440.0,2829529088.0,3339919360.0,0.0,0.0
05-04 16:38:16,7.509,4.881,87.610,0.0,0.0,0.0,0.0,0.0,698732544.0,289341440.0,2829529088.0,3323973632.0,64.0,0.0
05-04 16:38:17,7.635,4.881,87.484,0.0,0.0,0.0,0.0,0.0,698986496.0,289341440.0,2829529088.0,3323719680.0,0.0,0.0
05-04 16:38:18,7.384,5.006,87.610,0.0,0.0,0.0,0.0,0.0,698986496.0,289341440.0,2829529088.0,3323719680.0,64.0,0.0
05-04 16:38:19,7.644,4.762,87.343,0.251,0.0,0.0,0.0,12288.0,704831488.0,289341440.0,2829529088.0,3317874688.0,0.0,0.0
05-04 16:38:20,7.990,4.619,87.391,0.0,0.0,0.0,0.0,0.0,718745600.0,289341440.0,2829529088.0,3303960576.0,64.0,0.0
05-04 16:38:21,7.635,4.881,87.484,0.0,0.0,0.0,0.0,0.0,731070464.0,289341440.0,2829529088.0,3291635712.0,0.0,0.0
