"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/isa_l_rs/microbench-encode-64MB-1.csv",,,,"Date:","05 Apr 2016 16:34:12 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:34:12,9.330,2.478,87.907,0.284,0.0,0.000,30688.019,73691.059,502480896.0,288792576.0,2828402688.0,3521900544.0,0.0,0.0
05-04 16:34:13,7.125,6.361,83.079,3.435,0.0,0.0,0.0,806912.0,528490496.0,288813056.0,2828365824.0,3495907328.0,166.0,180.0
05-04 16:34:14,0.875,11.625,87.500,0.0,0.0,0.0,0.0,0.0,545505280.0,288817152.0,2828664832.0,3478589440.0,372.0,78.0
05-04 16:34:15,0.125,12.500,87.375,0.0,0.0,0.0,0.0,0.0,555913216.0,288817152.0,2828673024.0,3468173312.0,458.0,250.0
05-04 16:34:16,0.0,12.625,87.375,0.0,0.0,0.0,0.0,0.0,568115200.0,288817152.0,2828673024.0,3455971328.0,64.0,0.0
05-04 16:34:17,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,578576384.0,288817152.0,2828673024.0,3445510144.0,0.0,0.0
05-04 16:34:18,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,591159296.0,288817152.0,2828673024.0,3432927232.0,64.0,0.0
05-04 16:34:19,1.500,11.0,87.125,0.375,0.0,0.0,0.0,139264.0,694018048.0,288817152.0,2828673024.0,3330068480.0,126.0,70.0
05-04 16:34:20,8.636,3.880,87.484,0.0,0.0,0.0,0.0,118784.0,709468160.0,288817152.0,2828677120.0,3314614272.0,64.0,0.0
05-04 16:34:21,8.125,4.500,87.375,0.0,0.0,0.0,0.0,0.0,776216576.0,288817152.0,2828677120.0,3247865856.0,0.0,0.0
05-04 16:34:22,7.875,4.625,87.500,0.0,0.0,0.0,0.0,0.0,633892864.0,288817152.0,2828677120.0,3390189568.0,64.0,0.0
05-04 16:34:23,7.491,5.119,87.391,0.0,0.0,0.0,0.0,0.0,687783936.0,288817152.0,2828677120.0,3336298496.0,126.0,70.0
05-04 16:34:24,8.010,4.506,87.484,0.0,0.0,0.0,0.0,0.0,715243520.0,288817152.0,2828677120.0,3308838912.0,124.0,0.0
05-04 16:34:25,7.760,4.631,87.484,0.125,0.0,0.0,0.0,122880.0,769290240.0,288817152.0,2828677120.0,3254792192.0,60.0,0.0
05-04 16:34:26,8.500,4.0,87.500,0.0,0.0,0.0,0.0,0.0,633090048.0,288817152.0,2828677120.0,3390992384.0,124.0,0.0
05-04 16:34:27,7.885,4.631,87.484,0.0,0.0,0.0,0.0,0.0,687742976.0,288817152.0,2828677120.0,3336339456.0,60.0,0.0
05-04 16:34:28,7.885,4.506,87.610,0.0,0.0,0.0,0.0,0.0,713105408.0,288817152.0,2828677120.0,3310977024.0,184.0,0.0
05-04 16:34:29,8.0,4.500,87.500,0.0,0.0,0.0,0.0,0.0,771407872.0,288817152.0,2828677120.0,3252674560.0,180.0,0.0
05-04 16:34:30,8.125,4.375,87.0,0.500,0.0,0.0,0.0,700416.0,627769344.0,288821248.0,2828677120.0,3396308992.0,244.0,0.0
05-04 16:34:31,8.260,4.255,87.484,0.0,0.0,0.0,0.0,0.0,679563264.0,288821248.0,2828677120.0,3344515072.0,240.0,0.0
05-04 16:34:32,8.385,4.005,87.610,0.0,0.0,0.0,0.0,0.0,704225280.0,288821248.0,2828677120.0,3319853056.0,364.0,0.0
05-04 16:34:33,8.115,4.494,87.391,0.0,0.0,0.0,0.0,0.0,763260928.0,288821248.0,2828677120.0,3260817408.0,300.0,0.0
05-04 16:34:34,8.020,4.386,87.594,0.0,0.0,0.0,0.0,0.0,627822592.0,288821248.0,2828677120.0,3396255744.0,304.0,0.0
05-04 16:34:35,7.750,4.750,87.0,0.500,0.0,0.0,0.0,16384.0,679583744.0,288821248.0,2828677120.0,3344494592.0,180.0,0.0
05-04 16:34:36,8.511,4.005,87.484,0.0,0.0,0.0,0.0,0.0,701767680.0,288821248.0,2828677120.0,3322310656.0,184.0,0.0
05-04 16:34:37,7.750,4.750,87.500,0.0,0.0,0.0,0.0,0.0,762646528.0,288821248.0,2828677120.0,3261431808.0,60.0,0.0
05-04 16:34:38,7.865,4.744,87.391,0.0,0.0,0.0,0.0,0.0,627716096.0,288821248.0,2828677120.0,3396362240.0,64.0,0.0
05-04 16:34:39,7.769,4.637,87.594,0.0,0.0,0.0,0.0,0.0,670613504.0,288821248.0,2828677120.0,3353464832.0,0.0,0.0
05-04 16:34:40,8.250,4.250,87.125,0.375,0.0,0.0,0.0,77824.0,695341056.0,288821248.0,2828677120.0,3328737280.0,64.0,0.0
05-04 16:34:41,7.500,5.125,87.375,0.0,0.0,0.0,0.0,0.0,749993984.0,288821248.0,2828677120.0,3274084352.0,0.0,0.0
05-04 16:34:42,7.635,4.756,87.610,0.0,0.0,0.0,0.0,0.0,615952384.0,288821248.0,2828677120.0,3408125952.0,64.0,0.0
05-04 16:34:43,7.750,4.750,87.500,0.0,0.0,0.0,0.0,0.0,661573632.0,288821248.0,2828677120.0,3362504704.0,0.0,0.0
