"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/xor/microbench-encode-16MB-9.csv",,,,"Date:","19 Apr 2016 20:24:12 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:24:12,2.810,0.639,95.588,0.961,0.0,0.001,129393.786,383353.725,349323264.0,137981952.0,1067433984.0,5586837504.0,0.0,0.0
19-04 20:24:13,7.197,5.808,84.596,2.273,0.0,0.126,0.0,557056.0,369946624.0,138014720.0,1067544576.0,5566070784.0,538.0,168.0
19-04 20:24:14,6.750,5.750,87.500,0.0,0.0,0.0,0.0,0.0,839675904.0,138014720.0,1067831296.0,5096054784.0,292.0,340.0
19-04 20:24:15,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,927711232.0,138014720.0,1067823104.0,5008027648.0,230.0,0.0
19-04 20:24:16,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,939909120.0,138014720.0,1067831296.0,4995821568.0,0.0,0.0
19-04 20:24:17,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,952619008.0,138014720.0,1067831296.0,4983111680.0,64.0,0.0
19-04 20:24:18,12.360,0.250,87.266,0.125,0.0,0.0,0.0,167936.0,965132288.0,138027008.0,1067819008.0,4970598400.0,126.0,70.0
19-04 20:24:19,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,980688896.0,138027008.0,1067831296.0,4955029504.0,64.0,0.0
19-04 20:24:20,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,993267712.0,138027008.0,1067831296.0,4942450688.0,0.0,0.0
19-04 20:24:21,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,1005912064.0,138027008.0,1067831296.0,4929806336.0,64.0,0.0
19-04 20:24:22,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,1016840192.0,138027008.0,1067831296.0,4918878208.0,126.0,70.0
19-04 20:24:23,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,1029672960.0,138027008.0,1067831296.0,4906045440.0,64.0,0.0
19-04 20:24:24,12.375,0.125,87.250,0.250,0.0,0.0,0.0,12288.0,1042743296.0,138035200.0,1067831296.0,4892966912.0,0.0,0.0
19-04 20:24:25,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1055260672.0,138035200.0,1067831296.0,4880449536.0,0.0,0.0
19-04 20:24:26,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,840998912.0,138035200.0,1067831296.0,5094711296.0,64.0,0.0
19-04 20:24:27,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,809730048.0,138035200.0,1067835392.0,5125976064.0,0.0,0.0
19-04 20:24:28,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,852930560.0,138035200.0,1067835392.0,5082775552.0,64.0,0.0
19-04 20:24:29,11.389,1.126,86.859,0.626,0.0,0.0,0.0,24576.0,817000448.0,138043392.0,1067835392.0,5118697472.0,0.0,0.0
19-04 20:24:30,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,802525184.0,138043392.0,1067835392.0,5133172736.0,64.0,0.0
19-04 20:24:31,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,852537344.0,138043392.0,1067835392.0,5083160576.0,0.0,0.0
19-04 20:24:32,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,809971712.0,138043392.0,1067835392.0,5125726208.0,64.0,0.0
19-04 20:24:33,11.610,0.999,87.391,0.0,0.0,0.0,0.0,0.0,852357120.0,138043392.0,1067835392.0,5083340800.0,0.0,0.0
19-04 20:24:34,11.125,1.375,86.750,0.750,0.0,0.0,0.0,12288.0,817274880.0,138051584.0,1067835392.0,5118414848.0,64.0,0.0
19-04 20:24:35,11.250,1.250,87.500,0.0,0.0,0.0,0.0,450560.0,802463744.0,138051584.0,1067835392.0,5133225984.0,0.0,0.0
19-04 20:24:36,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,852475904.0,138051584.0,1067835392.0,5083213824.0,64.0,0.0
19-04 20:24:37,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,809275392.0,138051584.0,1067835392.0,5126414336.0,0.0,0.0
19-04 20:24:38,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,852475904.0,138051584.0,1067835392.0,5083213824.0,64.0,0.0
19-04 20:24:39,11.125,1.500,87.125,0.250,0.0,0.0,0.0,40960.0,816820224.0,138059776.0,1067835392.0,5118861312.0,0.0,0.0
19-04 20:24:40,11.375,1.250,87.375,0.0,0.0,0.0,0.0,0.0,880041984.0,138059776.0,1067835392.0,5055639552.0,64.0,0.0
19-04 20:24:41,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,852275200.0,138059776.0,1067835392.0,5083406336.0,0.0,0.0
19-04 20:24:42,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,807804928.0,138059776.0,1067835392.0,5127876608.0,64.0,0.0
19-04 20:24:43,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,852230144.0,138059776.0,1067835392.0,5083451392.0,0.0,0.0
19-04 20:24:44,11.375,1.125,87.250,0.250,0.0,0.0,0.0,122880.0,815366144.0,138067968.0,1067839488.0,5120303104.0,64.0,0.0
19-04 20:24:45,11.640,0.876,87.484,0.0,0.0,0.0,0.0,143360.0,870199296.0,138067968.0,1067839488.0,5065469952.0,0.0,0.0
19-04 20:24:46,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,852217856.0,138067968.0,1067839488.0,5083451392.0,64.0,0.0
19-04 20:24:47,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,807112704.0,138067968.0,1067839488.0,5128556544.0,0.0,0.0
19-04 20:24:48,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,852217856.0,138067968.0,1067839488.0,5083451392.0,124.0,0.0
