"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/xor/microbench-encode-4MB-2.csv",,,,"Date:","20 Apr 2016 16:15:57 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 16:15:57,1.220,0.239,98.439,0.103,0.0,0.000,9067.020,38291.152,378081280.0,239058944.0,1088970752.0,5435465728.0,0.0,0.0
20-04 16:15:58,7.468,5.570,84.304,2.658,0.0,0.0,0.0,634880.0,414875648.0,239087616.0,1088937984.0,5398675456.0,474.0,168.0
20-04 16:15:59,9.774,2.632,87.594,0.0,0.0,0.0,0.0,0.0,561508352.0,239087616.0,1089015808.0,5251964928.0,356.0,250.0
20-04 16:16:00,12.125,0.375,87.500,0.0,0.0,0.0,0.0,0.0,574017536.0,239087616.0,1089077248.0,5239394304.0,166.0,90.0
20-04 16:16:01,12.265,0.375,87.359,0.0,0.0,0.0,0.0,0.0,586674176.0,239087616.0,1089298432.0,5226516480.0,64.0,0.0
20-04 16:16:02,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,527060992.0,239087616.0,1089298432.0,5286129664.0,0.0,0.0
20-04 16:16:03,10.750,1.875,86.875,0.500,0.0,0.0,0.0,159744.0,533798912.0,239091712.0,1089298432.0,5279387648.0,190.0,70.0
20-04 16:16:04,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,536776704.0,239091712.0,1089302528.0,5276405760.0,0.0,0.0
20-04 16:16:05,10.612,1.998,87.391,0.0,0.0,0.0,0.0,0.0,536776704.0,239091712.0,1089302528.0,5276405760.0,64.0,0.0
20-04 16:16:06,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,527249408.0,239091712.0,1089302528.0,5285933056.0,0.0,0.0
20-04 16:16:07,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,524795904.0,239091712.0,1089302528.0,5288386560.0,190.0,70.0
20-04 16:16:08,11.014,1.377,87.234,0.375,0.0,0.0,0.0,446464.0,536776704.0,239091712.0,1089302528.0,5276405760.0,0.0,0.0
20-04 16:16:09,10.889,1.627,87.359,0.125,0.0,0.0,0.0,32768.0,536649728.0,239091712.0,1089302528.0,5276532736.0,64.0,0.0
20-04 16:16:10,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,527900672.0,239091712.0,1089302528.0,5285281792.0,0.0,0.0
20-04 16:16:11,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,525783040.0,239091712.0,1089302528.0,5287399424.0,64.0,0.0
20-04 16:16:12,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,542048256.0,239091712.0,1089302528.0,5271134208.0,0.0,0.0
20-04 16:16:13,10.652,1.754,87.594,0.0,0.0,0.0,0.0,4096.0,536776704.0,239091712.0,1089302528.0,5276405760.0,64.0,0.0
20-04 16:16:14,10.875,1.625,87.250,0.250,0.0,0.0,0.0,32768.0,533024768.0,239095808.0,1089302528.0,5280153600.0,0.0,0.0
20-04 16:16:15,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,526528512.0,239095808.0,1089302528.0,5286649856.0,64.0,0.0
20-04 16:16:16,10.500,2.0,87.500,0.0,0.0,0.0,0.0,0.0,524537856.0,239095808.0,1089302528.0,5288640512.0,0.0,0.0
20-04 16:16:17,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,536772608.0,239095808.0,1089302528.0,5276405760.0,64.0,0.0
20-04 16:16:18,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,536940544.0,239095808.0,1089302528.0,5276237824.0,0.0,0.0
20-04 16:16:19,9.494,3.038,86.582,0.886,0.0,0.0,0.0,65536.0,391958528.0,239095808.0,1089302528.0,5421219840.0,1.84467440737e+19,1.84467440737e+19
