"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/xor/microbench-encode-16MB-5.csv",,,,"Date:","19 Apr 2016 20:18:48 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:18:48,2.235,0.588,96.171,1.004,0.0,0.002,138597.618,405469.930,334102528.0,135266304.0,1066844160.0,5605363712.0,0.0,0.0
19-04 20:18:49,7.215,5.949,84.304,2.532,0.0,0.0,0.0,561152.0,371773440.0,135360512.0,1066975232.0,5567467520.0,474.0,258.0
19-04 20:18:50,5.639,6.767,87.594,0.0,0.0,0.0,0.0,0.0,834433024.0,135360512.0,1067286528.0,5104496640.0,356.0,160.0
19-04 20:18:51,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,929533952.0,135360512.0,1067286528.0,5009395712.0,166.0,90.0
19-04 20:18:52,12.360,0.375,87.266,0.0,0.0,0.0,0.0,0.0,942522368.0,135360512.0,1067294720.0,4996399104.0,64.0,0.0
19-04 20:18:53,12.250,0.375,87.375,0.0,0.0,0.0,0.0,0.0,953630720.0,135360512.0,1067294720.0,4985290752.0,0.0,0.0
19-04 20:18:54,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,967225344.0,135360512.0,1067294720.0,4971696128.0,190.0,70.0
19-04 20:18:55,12.265,0.125,87.234,0.375,0.0,0.0,0.0,155648.0,979648512.0,135372800.0,1067294720.0,4959260672.0,0.0,0.0
19-04 20:18:56,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,992354304.0,135372800.0,1067294720.0,4946554880.0,64.0,0.0
19-04 20:18:57,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,1005252608.0,135372800.0,1067294720.0,4933656576.0,0.0,0.0
19-04 20:18:58,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,1017958400.0,135372800.0,1067294720.0,4920950784.0,190.0,70.0
19-04 20:18:59,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1030983680.0,135372800.0,1067294720.0,4907925504.0,0.0,0.0
19-04 20:19:00,12.281,0.125,86.967,0.627,0.0,0.0,0.0,12288.0,1045843968.0,135380992.0,1067294720.0,4893057024.0,64.0,0.0
19-04 20:19:01,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,920567808.0,135380992.0,1067294720.0,5018333184.0,0.0,0.0
19-04 20:19:02,11.014,1.377,87.610,0.0,0.0,0.0,0.0,0.0,862961664.0,135380992.0,1067294720.0,5075939328.0,64.0,0.0
19-04 20:19:03,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,850186240.0,135380992.0,1067298816.0,5088710656.0,0.0,0.0
19-04 20:19:04,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,806797312.0,135380992.0,1067298816.0,5132099584.0,64.0,0.0
19-04 20:19:05,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,852377600.0,135380992.0,1067298816.0,5086519296.0,0.0,0.0
19-04 20:19:06,11.375,1.125,87.250,0.250,0.0,0.0,0.0,20480.0,813993984.0,135389184.0,1067298816.0,5124894720.0,64.0,0.0
19-04 20:19:07,11.404,1.003,87.594,0.0,0.0,0.0,0.0,0.0,869081088.0,135389184.0,1067298816.0,5069807616.0,0.0,0.0
19-04 20:19:08,11.125,1.375,87.500,0.0,0.0,0.0,0.0,4096.0,852369408.0,135389184.0,1067298816.0,5086519296.0,64.0,0.0
19-04 20:19:09,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,805470208.0,135389184.0,1067298816.0,5133418496.0,0.0,0.0
19-04 20:19:10,11.153,1.253,87.594,0.0,0.0,0.0,0.0,0.0,851869696.0,135389184.0,1067298816.0,5087019008.0,64.0,0.0
19-04 20:19:11,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,812732416.0,135389184.0,1067298816.0,5126156288.0,0.0,0.0
19-04 20:19:12,11.500,1.0,87.250,0.250,0.0,0.0,0.0,12288.0,852623360.0,135397376.0,1067298816.0,5086257152.0,0.0,0.0
