"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/hashed_xor_driver/microbench-encode-16MB-6.csv",,,,"Date:","05 Apr 2016 16:08:06 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:08:06,10.259,1.307,88.221,0.213,0.0,0.000,30574.446,52830.570,457474048.0,271679488.0,2811887616.0,3600535552.0,0.0,0.0
05-04 16:08:07,6.944,5.429,84.470,3.157,0.0,0.0,0.0,712704.0,487374848.0,271679488.0,2812026880.0,3570495488.0,538.0,258.0
05-04 16:08:08,0.626,11.890,87.484,0.0,0.0,0.0,0.0,0.0,500543488.0,271679488.0,2812063744.0,3557289984.0,458.0,250.0
05-04 16:08:09,5.257,7.134,87.610,0.0,0.0,0.0,0.0,0.0,547872768.0,271679488.0,2812137472.0,3509886976.0,64.0,0.0
05-04 16:08:10,11.500,1.125,87.375,0.0,0.0,0.0,0.0,0.0,592117760.0,271679488.0,2812198912.0,3465580544.0,0.0,0.0
05-04 16:08:11,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,518488064.0,271679488.0,2812198912.0,3539210240.0,64.0,0.0
05-04 16:08:12,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,557600768.0,271679488.0,2812198912.0,3500097536.0,126.0,70.0
05-04 16:08:13,11.625,0.875,87.0,0.500,0.0,0.0,0.0,135168.0,592166912.0,271679488.0,2812198912.0,3465531392.0,64.0,0.0
05-04 16:08:14,11.389,1.126,87.484,0.0,0.0,0.0,0.0,0.0,521764864.0,271679488.0,2812198912.0,3535933440.0,0.0,0.0
05-04 16:08:15,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,557600768.0,271679488.0,2812198912.0,3500097536.0,64.0,0.0
05-04 16:08:16,11.625,0.875,87.500,0.0,0.0,0.0,0.0,0.0,508686336.0,271679488.0,2812198912.0,3549011968.0,126.0,70.0
05-04 16:08:17,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,540729344.0,271679488.0,2812198912.0,3516968960.0,64.0,0.0
05-04 16:08:18,11.860,0.749,86.642,0.749,0.0,0.0,0.0,12288.0,557694976.0,271679488.0,2812198912.0,3500003328.0,0.0,0.0
05-04 16:08:19,11.404,1.003,87.594,0.0,0.0,0.0,0.0,0.0,511320064.0,271679488.0,2812198912.0,3546378240.0,64.0,0.0
05-04 16:08:20,11.500,1.0,87.500,0.0,0.0,0.0,0.0,0.0,557441024.0,271679488.0,2812198912.0,3500257280.0,0.0,0.0
05-04 16:08:21,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,575422464.0,271679488.0,2812198912.0,3482275840.0,64.0,0.0
05-04 16:08:22,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,514359296.0,271679488.0,2812198912.0,3543339008.0,0.0,0.0
05-04 16:08:23,11.375,1.125,86.875,0.625,0.0,0.0,0.0,20480.0,557559808.0,271679488.0,2812198912.0,3500138496.0,64.0,0.0
05-04 16:08:24,11.514,0.876,87.610,0.0,0.0,0.0,0.0,0.0,592125952.0,271679488.0,2812198912.0,3465572352.0,0.0,0.0
05-04 16:08:25,11.765,0.751,87.484,0.0,0.0,0.0,0.0,0.0,517279744.0,271679488.0,2812198912.0,3540418560.0,64.0,0.0
05-04 16:08:26,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,557559808.0,271679488.0,2812198912.0,3500138496.0,0.0,0.0
05-04 16:08:27,11.514,0.876,87.610,0.0,0.0,0.0,0.0,4096.0,592252928.0,271679488.0,2812198912.0,3465445376.0,64.0,0.0
