"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/flat_xor_hd_3/microbench-encode-16MB-6.csv",,,,"Date:","05 Apr 2016 16:04:51 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:04:51,9.400,2.392,87.936,0.271,0.0,0.000,31544.485,68223.208,485933056.0,283742208.0,2817126400.0,3554775040.0,0.0,0.0
05-04 16:04:52,6.456,5.443,84.937,3.165,0.0,0.0,0.0,786432.0,520298496.0,283746304.0,2817269760.0,3520262144.0,332.0,168.0
05-04 16:04:53,0.626,11.890,87.484,0.0,0.0,0.0,0.0,0.0,534290432.0,283746304.0,2817404928.0,3506135040.0,206.0,340.0
05-04 16:04:54,3.496,9.114,87.391,0.0,0.0,0.0,0.0,0.0,550416384.0,283746304.0,2817409024.0,3490004992.0,292.0,0.0
05-04 16:04:55,6.642,6.015,87.343,0.0,0.0,0.0,0.0,667648.0,570208256.0,283746304.0,2817409024.0,3470213120.0,230.0,0.0
05-04 16:04:56,6.892,5.514,87.594,0.0,0.0,0.0,0.0,0.0,542576640.0,283746304.0,2817409024.0,3497844736.0,0.0,0.0
05-04 16:04:57,7.491,5.243,87.141,0.125,0.0,0.0,0.0,139264.0,563933184.0,283746304.0,2817409024.0,3476488192.0,64.0,70.0
05-04 16:04:58,7.625,4.875,87.500,0.0,0.0,0.0,0.0,0.0,589074432.0,283746304.0,2817409024.0,3451346944.0,126.0,0.0
05-04 16:04:59,7.895,4.511,87.594,0.0,0.0,0.0,0.0,0.0,563916800.0,283746304.0,2817409024.0,3476504576.0,64.0,0.0
05-04 16:05:00,7.125,5.500,87.375,0.0,0.0,0.0,0.0,159744.0,583725056.0,283746304.0,2817409024.0,3456696320.0,0.0,0.0
05-04 16:05:01,6.884,5.757,87.359,0.0,0.0,0.0,0.0,0.0,556339200.0,283746304.0,2817409024.0,3484082176.0,64.0,70.0
05-04 16:05:02,6.767,5.639,87.594,0.0,0.0,0.0,0.0,0.0,574525440.0,283746304.0,2817409024.0,3465895936.0,306.0,0.0
05-04 16:05:03,6.875,5.750,87.250,0.125,0.0,0.0,0.0,53248.0,545357824.0,283746304.0,2817409024.0,3495063552.0,244.0,0.0
05-04 16:05:04,6.258,6.258,87.484,0.0,0.0,0.0,0.0,0.0,565223424.0,283746304.0,2817409024.0,3475197952.0,180.0,0.0
05-04 16:05:05,7.509,5.006,87.484,0.0,0.0,0.0,0.0,4096.0,588713984.0,283746304.0,2817409024.0,3451707392.0,64.0,0.0
05-04 16:05:06,7.125,5.500,87.375,0.0,0.0,0.0,0.0,0.0,557223936.0,283746304.0,2817409024.0,3483197440.0,180.0,0.0
05-04 16:05:07,7.509,5.006,87.484,0.0,0.0,0.0,0.0,0.0,576524288.0,283746304.0,2817409024.0,3463897088.0,244.0,0.0
05-04 16:05:08,6.633,5.882,87.234,0.250,0.0,0.0,0.0,32768.0,548462592.0,283746304.0,2817409024.0,3491958784.0,180.0,0.0
05-04 16:05:09,6.758,5.757,87.484,0.0,0.0,0.0,0.0,0.0,566239232.0,283746304.0,2817409024.0,3474182144.0,64.0,0.0
