"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/flat_xor_hd_3/microbench-encode-64MB-2.csv",,,,"Date:","05 Apr 2016 16:07:32 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:07:32,9.393,2.401,87.934,0.272,0.0,0.000,31464.029,68756.252,488464384.0,283873280.0,2818138112.0,3551100928.0,0.0,0.0
05-04 16:07:33,5.457,6.091,84.898,3.553,0.0,0.0,0.0,815104.0,516096000.0,283873280.0,2818158592.0,3523448832.0,230.0,168.0
05-04 16:07:34,0.875,11.750,87.375,0.0,0.0,0.0,0.0,0.0,531513344.0,283873280.0,2818396160.0,3507793920.0,308.0,340.0
05-04 16:07:35,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,541999104.0,283873280.0,2818396160.0,3497308160.0,356.0,0.0
05-04 16:07:36,0.125,12.500,87.375,0.0,0.0,0.0,0.0,0.0,554684416.0,283873280.0,2818412544.0,3484606464.0,166.0,0.0
05-04 16:07:37,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,567242752.0,283873280.0,2818412544.0,3472048128.0,64.0,0.0
05-04 16:07:38,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,577728512.0,283873280.0,2818412544.0,3461562368.0,0.0,70.0
05-04 16:07:39,2.0,10.500,87.125,0.375,0.0,0.0,0.0,147456.0,687321088.0,283873280.0,2818412544.0,3351969792.0,190.0,0.0
05-04 16:07:40,8.135,4.380,87.484,0.0,0.0,0.0,0.0,0.0,646725632.0,283873280.0,2818416640.0,3392561152.0,0.0,0.0
05-04 16:07:41,8.521,3.885,87.594,0.0,0.0,0.0,0.0,0.0,607191040.0,283873280.0,2818416640.0,3432095744.0,64.0,0.0
05-04 16:07:42,8.365,4.245,87.391,0.0,0.0,0.0,0.0,0.0,758407168.0,283873280.0,2818416640.0,3280879616.0,0.0,70.0
05-04 16:07:43,7.760,4.756,87.484,0.0,0.0,0.0,0.0,0.0,689061888.0,283873280.0,2818416640.0,3350224896.0,190.0,0.0
