"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/flat_xor_hd_3/microbench-encode-64MB-5.csv",,,,"Date:","05 Apr 2016 16:09:56 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:09:56,9.388,2.408,87.932,0.273,0.0,0.000,31391.728,68969.987,488472576.0,284082176.0,2818617344.0,3550404608.0,0.0,0.0
05-04 16:09:57,5.875,5.619,84.930,3.576,0.0,0.0,0.0,815104.0,517001216.0,284094464.0,2818719744.0,3521761280.0,538.0,90.0
05-04 16:09:58,1.126,11.389,87.484,0.0,0.0,0.0,0.0,0.0,533037056.0,284094464.0,2818920448.0,3505524736.0,292.0,168.0
05-04 16:09:59,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,545615872.0,284094464.0,2818924544.0,3492941824.0,230.0,160.0
05-04 16:10:00,0.0,12.531,87.469,0.0,0.0,0.0,0.0,0.0,555847680.0,284094464.0,2818924544.0,3482710016.0,0.0,90.0
05-04 16:10:01,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,571183104.0,284094464.0,2818924544.0,3467374592.0,124.0,0.0
05-04 16:10:02,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,581382144.0,284094464.0,2818924544.0,3457175552.0,246.0,0.0
05-04 16:10:03,1.250,11.250,87.375,0.125,0.0,0.0,0.0,147456.0,691232768.0,284098560.0,2818924544.0,3347320832.0,244.0,70.0
05-04 16:10:04,7.875,4.625,87.500,0.0,0.0,0.0,0.0,0.0,611307520.0,284098560.0,2818928640.0,3427241984.0,120.0,0.0
05-04 16:10:05,8.385,4.130,87.484,0.0,0.0,0.0,0.0,0.0,733032448.0,284098560.0,2818928640.0,3305517056.0,184.0,0.0
05-04 16:10:06,8.135,4.255,87.610,0.0,0.0,0.0,0.0,0.0,691322880.0,284098560.0,2818928640.0,3347226624.0,246.0,0.0
05-04 16:10:07,8.271,4.135,87.594,0.0,0.0,0.0,0.0,0.0,610258944.0,284098560.0,2818928640.0,3428290560.0,244.0,70.0
05-04 16:10:08,8.260,4.130,87.610,0.0,0.0,0.0,0.0,651264.0,716673024.0,284098560.0,2818928640.0,3321876480.0,120.0,0.0
05-04 16:10:09,7.509,5.131,87.359,0.0,0.0,0.0,0.0,16384.0,678617088.0,284098560.0,2818928640.0,3359932416.0,124.0,0.0
05-04 16:10:10,7.875,4.625,87.500,0.0,0.0,0.0,0.0,0.0,595963904.0,284098560.0,2818928640.0,3442585600.0,0.0,0.0
05-04 16:10:11,7.779,4.517,87.704,0.0,0.0,0.0,0.0,0.0,708222976.0,284098560.0,2818928640.0,3330326528.0,64.0,0.0
05-04 16:10:12,8.489,4.120,87.391,0.0,0.0,0.0,0.0,0.0,671502336.0,284098560.0,2818928640.0,3367047168.0,0.0,0.0
05-04 16:10:13,8.125,4.375,87.500,0.0,0.0,0.0,0.0,0.0,597929984.0,284098560.0,2818932736.0,3440615424.0,64.0,0.0
