"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/jerasure_rs_cauchy/microbench-encode-4MB-4.csv",,,,"Date:","04 Apr 2016 23:33:06 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
04-04 23:33:06,2.391,1.640,92.697,3.268,0.0,0.004,646397.932,954814.296,440188928.0,193966080.0,2791354368.0,3716067328.0,0.0,0.0
04-04 23:33:07,7.280,5.236,83.780,3.704,0.0,0.0,0.0,663552.0,467890176.0,194011136.0,2791514112.0,3688161280.0,372.0,90.0
04-04 23:33:08,4.255,8.260,87.484,0.0,0.0,0.0,0.0,0.0,478179328.0,194011136.0,2791636992.0,3677749248.0,458.0,168.0
04-04 23:33:09,7.0,5.500,87.500,0.0,0.0,0.0,0.0,0.0,483594240.0,194011136.0,2791636992.0,3672334336.0,230.0,160.0
04-04 23:33:10,7.009,5.757,87.234,0.0,0.0,0.0,0.0,0.0,478781440.0,194011136.0,2791641088.0,3677143040.0,0.0,90.0
04-04 23:33:11,7.125,5.500,87.375,0.0,0.0,0.0,0.0,0.0,484192256.0,194011136.0,2791641088.0,3671732224.0,64.0,0.0
04-04 23:33:12,7.635,4.756,87.234,0.375,0.0,0.0,0.0,147456.0,480821248.0,194023424.0,2791628800.0,3675103232.0,126.0,0.0
04-04 23:33:13,7.509,5.006,87.484,0.0,0.0,0.0,0.0,417792.0,485982208.0,194023424.0,2791641088.0,3669929984.0,64.0,70.0
04-04 23:33:14,7.250,5.250,87.500,0.0,0.0,0.0,0.0,0.0,482590720.0,194023424.0,2791641088.0,3673321472.0,0.0,0.0
04-04 23:33:15,6.633,5.882,87.484,0.0,0.0,0.0,0.0,0.0,477724672.0,194023424.0,2791641088.0,3678187520.0,64.0,0.0
04-04 23:33:16,7.375,5.125,87.500,0.0,0.0,0.0,0.0,0.0,483553280.0,194023424.0,2791641088.0,3672358912.0,126.0,0.0
04-04 23:33:17,7.125,5.500,87.375,0.0,0.0,0.0,0.0,0.0,479997952.0,194023424.0,2791641088.0,3675914240.0,64.0,70.0
04-04 23:33:18,7.268,5.138,87.469,0.125,0.0,0.0,0.0,282624.0,486088704.0,194031616.0,2791636992.0,3669819392.0,0.0,0.0
04-04 23:33:19,7.491,5.119,87.391,0.0,0.0,0.0,0.0,0.0,482566144.0,194031616.0,2791636992.0,3673341952.0,0.0,0.0
04-04 23:33:20,7.009,5.507,87.484,0.0,0.0,0.0,0.0,0.0,478298112.0,194031616.0,2791641088.0,3677605888.0,64.0,0.0
04-04 23:33:21,6.750,5.750,87.500,0.0,0.0,0.0,0.0,0.0,483799040.0,194031616.0,2791641088.0,3672104960.0,0.0,0.0
04-04 23:33:22,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,481001472.0,194031616.0,2791645184.0,3674898432.0,64.0,0.0
04-04 23:33:23,6.884,5.632,87.359,0.125,0.0,0.0,0.0,98304.0,487469056.0,194039808.0,2791645184.0,3668422656.0,0.0,0.0
04-04 23:33:24,7.500,5.125,87.375,0.0,0.0,0.0,0.0,0.0,481628160.0,194039808.0,2791645184.0,3674263552.0,64.0,0.0
04-04 23:33:25,7.134,5.257,87.610,0.0,0.0,0.0,0.0,0.0,479252480.0,194039808.0,2791645184.0,3676639232.0,0.0,0.0
04-04 23:33:26,7.509,5.006,87.484,0.0,0.0,0.0,0.0,0.0,486105088.0,194039808.0,2791645184.0,3669786624.0,64.0,0.0
04-04 23:33:27,7.125,5.375,87.500,0.0,0.0,0.0,0.0,0.0,482676736.0,194039808.0,2791645184.0,3673214976.0,0.0,0.0
04-04 23:33:28,7.125,5.500,87.375,0.0,0.0,0.0,0.0,0.0,477487104.0,194039808.0,2791645184.0,3678404608.0,64.0,0.0
04-04 23:33:29,7.259,5.131,87.234,0.375,0.0,0.0,0.0,12288.0,481751040.0,194043904.0,2791645184.0,3674136576.0,0.0,0.0
04-04 23:33:30,7.250,5.375,87.375,0.0,0.0,0.0,0.0,0.0,483377152.0,194043904.0,2791645184.0,3672510464.0,64.0,0.0
04-04 23:33:31,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,481751040.0,194043904.0,2791645184.0,3674136576.0,0.0,0.0
04-04 23:33:32,7.250,5.250,87.500,0.0,0.0,0.0,0.0,0.0,478994432.0,194043904.0,2791645184.0,3676893184.0,64.0,0.0
04-04 23:33:33,7.009,5.507,87.484,0.0,0.0,0.0,0.0,0.0,485011456.0,194043904.0,2791645184.0,3670876160.0,0.0,0.0
04-04 23:33:34,7.241,5.368,87.391,0.0,0.0,0.0,0.0,0.0,482287616.0,194043904.0,2791649280.0,3673595904.0,64.0,0.0
04-04 23:33:35,7.384,5.131,87.234,0.250,0.0,0.0,0.0,12288.0,483500032.0,194048000.0,2791645184.0,3672383488.0,0.0,0.0
04-04 23:33:36,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,481615872.0,194048000.0,2791649280.0,3674263552.0,64.0,0.0
04-04 23:33:37,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,478674944.0,194048000.0,2791649280.0,3677204480.0,0.0,0.0
04-04 23:33:38,6.875,5.625,87.500,0.0,0.0,0.0,0.0,0.0,485294080.0,194048000.0,2791653376.0,3670581248.0,64.0,0.0
04-04 23:33:39,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,482410496.0,194048000.0,2791653376.0,3673464832.0,0.0,0.0
04-04 23:33:40,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,477376512.0,194048000.0,2791653376.0,3678498816.0,64.0,0.0
04-04 23:33:41,7.750,4.625,87.250,0.375,0.0,0.0,0.0,12288.0,482746368.0,194056192.0,2791645184.0,3673128960.0,0.0,0.0
04-04 23:33:42,7.259,5.257,87.484,0.0,0.0,0.0,0.0,0.0,480321536.0,194056192.0,2791653376.0,3675545600.0,64.0,0.0
04-04 23:33:43,7.366,5.243,87.391,0.0,0.0,0.0,0.0,0.0,486969344.0,194056192.0,2791653376.0,3668897792.0,0.0,0.0
04-04 23:33:44,7.625,5.0,87.375,0.0,0.0,0.0,0.0,0.0,482123776.0,194056192.0,2791653376.0,3673743360.0,64.0,0.0
04-04 23:33:45,7.519,4.887,87.594,0.0,0.0,0.0,0.0,0.0,477732864.0,194056192.0,2791653376.0,3678134272.0,0.0,0.0
04-04 23:33:46,6.750,5.750,87.500,0.0,0.0,0.0,0.0,0.0,483577856.0,194056192.0,2791653376.0,3672289280.0,64.0,0.0
04-04 23:33:47,7.259,5.257,87.234,0.250,0.0,0.0,0.0,12288.0,486633472.0,194064384.0,2791653376.0,3669225472.0,0.0,0.0
04-04 23:33:48,7.125,5.500,87.375,0.0,0.0,0.0,0.0,86016.0,479903744.0,194064384.0,2791653376.0,3675955200.0,64.0,0.0
04-04 23:33:49,7.018,5.388,87.594,0.0,0.0,0.0,0.0,0.0,483151872.0,194064384.0,2791653376.0,3672707072.0,60.0,0.0
04-04 23:33:50,6.875,5.125,88.0,0.0,0.0,0.0,0.0,0.0,473972736.0,194064384.0,2791653376.0,3681886208.0,64.0,0.0
