"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/aes_rsa_sha_512/microbench-decode-64MB-4.csv",,,,"Date:","20 Apr 2016 18:59:54 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 18:59:54,2.562,0.417,96.877,0.143,0.0,0.000,7891.115,38360.529,397623296.0,260775936.0,1096515584.0,5386661888.0,0.0,0.0
20-04 18:59:55,7.206,5.942,83.692,3.161,0.0,0.0,0.0,606208.0,429506560.0,260796416.0,1096511488.0,5354762240.0,396.0,168.0
20-04 18:59:56,0.876,11.514,87.610,0.0,0.0,0.0,0.0,0.0,444211200.0,260796416.0,1096699904.0,5339869184.0,142.0,340.0
20-04 18:59:57,0.125,12.500,87.375,0.0,0.0,0.0,0.0,4096.0,456646656.0,260796416.0,1096810496.0,5327323136.0,522.0,0.0
20-04 18:59:58,0.125,12.782,87.093,0.0,0.0,0.0,0.0,0.0,467202048.0,260796416.0,1096843264.0,5316734976.0,0.0,0.0
20-04 18:59:59,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,479657984.0,260796416.0,1096843264.0,5304279040.0,64.0,0.0
20-04 19:00:00,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,492494848.0,260796416.0,1096843264.0,5291442176.0,0.0,70.0
20-04 19:00:01,1.752,10.763,87.234,0.250,0.0,0.0,0.0,147456.0,518107136.0,260796416.0,1096843264.0,5265829888.0,250.0,0.0
20-04 19:00:02,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,725569536.0,260796416.0,1096843264.0,5058367488.0,180.0,0.0
20-04 19:00:03,10.875,1.750,87.375,0.0,0.0,0.0,0.0,0.0,727273472.0,260796416.0,1096843264.0,5056663552.0,244.0,0.0
20-04 19:00:04,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,727273472.0,260796416.0,1096843264.0,5056663552.0,120.0,70.0
20-04 19:00:05,11.375,1.250,87.375,0.0,0.0,0.0,0.0,0.0,727527424.0,260796416.0,1096843264.0,5056409600.0,250.0,0.0
20-04 19:00:06,10.875,1.625,86.875,0.625,0.0,0.0,0.0,12288.0,659992576.0,260796416.0,1096843264.0,5123944448.0,180.0,0.0
20-04 19:00:07,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,659992576.0,260796416.0,1096843264.0,5123944448.0,244.0,0.0
20-04 19:00:08,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,659992576.0,260796416.0,1096843264.0,5123944448.0,120.0,0.0
20-04 19:00:09,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,693768192.0,260796416.0,1096843264.0,5090168832.0,64.0,0.0
20-04 19:00:10,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,660987904.0,260796416.0,1096843264.0,5122949120.0,0.0,0.0
20-04 19:00:11,11.125,1.500,86.625,0.750,0.0,0.0,0.0,20480.0,727130112.0,260796416.0,1096843264.0,5056806912.0,64.0,0.0
20-04 19:00:12,11.375,1.125,87.500,0.0,0.0,0.0,0.0,0.0,727003136.0,260796416.0,1096843264.0,5056933888.0,0.0,0.0
20-04 19:00:13,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,726814720.0,260796416.0,1096843264.0,5057122304.0,64.0,0.0
20-04 19:00:14,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,661614592.0,260796416.0,1096843264.0,5122322432.0,0.0,0.0
20-04 19:00:15,11.250,1.375,87.375,0.0,0.0,0.0,0.0,0.0,661614592.0,260796416.0,1096843264.0,5122322432.0,64.0,0.0
20-04 19:00:16,11.125,1.375,86.625,0.875,0.0,0.0,0.0,12288.0,661610496.0,260800512.0,1096843264.0,5122322432.0,0.0,0.0
20-04 19:00:17,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,708255744.0,260800512.0,1096843264.0,5075677184.0,64.0,0.0
20-04 19:00:18,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,662638592.0,260800512.0,1096843264.0,5121294336.0,0.0,0.0
20-04 19:00:19,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,728653824.0,260800512.0,1096843264.0,5055279104.0,64.0,0.0
20-04 19:00:20,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,728653824.0,260800512.0,1096843264.0,5055279104.0,0.0,0.0
20-04 19:00:21,11.125,1.375,86.750,0.750,0.0,0.0,0.0,12288.0,729030656.0,260804608.0,1096843264.0,5054898176.0,64.0,0.0
20-04 19:00:22,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,661639168.0,260804608.0,1096843264.0,5122289664.0,0.0,0.0
