"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd_sign/aes_rsa_sha_512/microbench-encode-64MB-5.csv",,,,"Date:","19 Apr 2016 22:59:09 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 22:59:09,7.714,1.337,90.225,0.722,0.0,0.001,43669.930,189054.697,375894016.0,191938560.0,1085997056.0,5487747072.0,0.0,0.0
19-04 22:59:10,6.203,5.949,84.430,3.418,0.0,0.0,0.0,696320.0,408477696.0,191991808.0,1086201856.0,5454905344.0,710.0,258.0
19-04 22:59:11,0.751,11.640,87.610,0.0,0.0,0.0,0.0,0.0,424189952.0,191991808.0,1086316544.0,5439078400.0,668.0,160.0
19-04 22:59:12,0.0,12.625,87.375,0.0,0.0,0.0,0.0,696320.0,436346880.0,191991808.0,1086316544.0,5426921472.0,1002.0,90.0
19-04 22:59:13,0.125,12.625,87.250,0.0,0.0,0.0,0.0,0.0,448053248.0,191991808.0,1086316544.0,5415215104.0,300.0,0.0
19-04 22:59:14,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,460517376.0,191991808.0,1086324736.0,5402742784.0,376.0,0.0
19-04 22:59:15,0.0,12.641,86.859,0.501,0.0,0.0,0.0,151552.0,471003136.0,191991808.0,1086324736.0,5392257024.0,360.0,70.0
19-04 22:59:16,2.0,10.500,87.500,0.0,0.0,0.0,0.0,0.0,497647616.0,191991808.0,1086324736.0,5365612544.0,910.0,0.0
19-04 22:59:17,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,705355776.0,191991808.0,1086324736.0,5157904384.0,300.0,0.0
19-04 22:59:18,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,705355776.0,191991808.0,1086324736.0,5157904384.0,424.0,0.0
19-04 22:59:19,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,637423616.0,191991808.0,1086324736.0,5225836544.0,480.0,70.0
19-04 22:59:20,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,637898752.0,191991808.0,1086324736.0,5225361408.0,730.0,0.0
19-04 22:59:21,11.236,1.373,87.016,0.375,0.0,0.0,0.0,12288.0,637898752.0,191991808.0,1086324736.0,5225361408.0,660.0,0.0
19-04 22:59:22,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,638119936.0,191991808.0,1086324736.0,5225140224.0,604.0,0.0
19-04 22:59:23,10.737,1.873,87.391,0.0,0.0,0.0,0.0,0.0,687878144.0,191991808.0,1086324736.0,5175382016.0,360.0,0.0
19-04 22:59:24,10.777,1.629,87.594,0.0,0.0,0.0,0.0,0.0,700936192.0,191991808.0,1086324736.0,5162323968.0,424.0,0.0
19-04 22:59:25,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,705384448.0,191991808.0,1086324736.0,5157875712.0,420.0,0.0
19-04 22:59:26,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,705257472.0,191991808.0,1086324736.0,5158002688.0,364.0,0.0
19-04 22:59:27,11.250,1.375,87.125,0.250,0.0,0.0,0.0,20480.0,638283776.0,191991808.0,1086324736.0,5224976384.0,300.0,0.0
19-04 22:59:28,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,637997056.0,191991808.0,1086324736.0,5225263104.0,424.0,0.0
19-04 22:59:29,10.986,1.623,87.391,0.0,0.0,0.0,0.0,0.0,637997056.0,191991808.0,1086324736.0,5225263104.0,180.0,0.0
19-04 22:59:30,11.250,1.375,87.375,0.0,0.0,0.0,0.0,0.0,660492288.0,191991808.0,1086324736.0,5202767872.0,244.0,0.0
19-04 22:59:31,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,639574016.0,191991808.0,1086324736.0,5223686144.0,180.0,0.0
19-04 22:59:32,10.889,1.752,87.359,0.0,0.0,0.0,0.0,0.0,705441792.0,191991808.0,1086324736.0,5157818368.0,424.0,0.0
19-04 22:59:33,11.0,1.500,87.125,0.375,0.0,0.0,0.0,12288.0,705568768.0,191991808.0,1086324736.0,5157691392.0,300.0,0.0
19-04 22:59:34,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,705568768.0,191991808.0,1086324736.0,5157691392.0,364.0,0.0
19-04 22:59:35,10.861,1.748,87.391,0.0,0.0,0.0,0.0,0.0,638271488.0,191991808.0,1086324736.0,5224988672.0,240.0,0.0
19-04 22:59:36,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,638324736.0,191991808.0,1086324736.0,5224935424.0,424.0,0.0
19-04 22:59:37,11.0,1.500,87.500,0.0,0.0,0.0,0.0,102400.0,638324736.0,191991808.0,1086324736.0,5224935424.0,540.0,0.0
19-04 22:59:38,11.111,1.498,87.391,0.0,0.0,0.0,0.0,0.0,687828992.0,191991808.0,1086324736.0,5175431168.0,544.0,0.0
19-04 22:59:39,10.737,1.998,86.767,0.499,0.0,0.0,0.0,49152.0,639594496.0,191991808.0,1086324736.0,5223665664.0,480.0,0.0
19-04 22:59:40,10.652,1.754,87.594,0.0,0.0,0.0,0.0,0.0,705331200.0,191991808.0,1086328832.0,5157924864.0,424.0,0.0
19-04 22:59:41,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,705585152.0,191991808.0,1086328832.0,5157670912.0,360.0,0.0
19-04 22:59:42,10.763,1.752,87.484,0.0,0.0,0.0,0.0,167936.0,705617920.0,191991808.0,1086328832.0,5157638144.0,604.0,0.0
