"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int/xor_sha_512/microbench-encode-16MB-2.csv",,,,"Date:","20 Apr 2016 17:08:36 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:08:36,1.815,0.342,97.726,0.116,0.0,0.000,8605.870,37921.194,388321280.0,253411328.0,1098416128.0,5401427968.0,0.0,0.0
20-04 17:08:37,6.456,6.456,84.430,2.658,0.0,0.0,0.0,598016.0,423763968.0,253415424.0,1098719232.0,5365678080.0,598.0,90.0
20-04 17:08:38,6.500,6.0,87.500,0.0,0.0,0.0,0.0,0.0,867930112.0,253415424.0,1098752000.0,4921479168.0,518.0,168.0
20-04 17:08:39,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,982462464.0,253415424.0,1098752000.0,4806946816.0,64.0,160.0
20-04 17:08:40,12.155,0.376,87.469,0.0,0.0,0.0,0.0,0.0,994578432.0,253415424.0,1098752000.0,4794830848.0,0.0,90.0
20-04 17:08:41,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,1007165440.0,253415424.0,1098752000.0,4782243840.0,64.0,0.0
20-04 17:08:42,12.390,0.0,87.109,0.501,0.0,0.0,0.0,163840.0,1019805696.0,253415424.0,1098752000.0,4769603584.0,126.0,0.0
20-04 17:08:43,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,1034354688.0,253415424.0,1098752000.0,4755054592.0,64.0,70.0
20-04 17:08:44,12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,1046908928.0,253415424.0,1098752000.0,4742500352.0,0.0,0.0
20-04 17:08:45,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1059553280.0,253415424.0,1098752000.0,4729856000.0,64.0,0.0
20-04 17:08:46,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1070448640.0,253415424.0,1098752000.0,4718960640.0,126.0,0.0
20-04 17:08:47,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1083727872.0,253415424.0,1098752000.0,4705681408.0,64.0,70.0
20-04 17:08:48,12.390,0.125,87.359,0.125,0.0,0.0,0.0,12288.0,1096372224.0,253415424.0,1098752000.0,4693037056.0,0.0,0.0
20-04 17:08:49,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1108889600.0,253415424.0,1098752000.0,4680519680.0,64.0,0.0
20-04 17:08:50,11.139,1.252,87.610,0.0,0.0,0.0,0.0,8192.0,907145216.0,253415424.0,1098756096.0,4882259968.0,0.0,0.0
20-04 17:08:51,11.486,1.124,87.391,0.0,0.0,0.0,0.0,0.0,941125632.0,253415424.0,1098756096.0,4848279552.0,64.0,0.0
20-04 17:08:52,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,882483200.0,253415424.0,1098756096.0,4906921984.0,0.0,0.0
20-04 17:08:53,11.389,1.126,86.859,0.626,0.0,0.0,0.0,32768.0,923648000.0,253419520.0,1098756096.0,4865753088.0,64.0,0.0
20-04 17:08:54,11.610,0.999,87.391,0.0,0.0,0.0,0.0,0.0,874225664.0,253419520.0,1098756096.0,4915175424.0,0.0,0.0
20-04 17:08:55,11.389,1.001,87.610,0.0,0.0,0.0,0.0,0.0,906809344.0,253419520.0,1098756096.0,4882591744.0,64.0,0.0
