"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/cauchy/microbench-encode-16MB-10.csv",,,,"Date:","19 Apr 2016 20:47:33 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:47:33,4.353,0.872,93.842,0.931,0.0,0.002,101003.986,330667.956,342929408.0,149905408.0,1075937280.0,5572804608.0,0.0,0.0
19-04 20:47:34,6.607,5.337,85.133,2.922,0.0,0.0,0.0,643072.0,377880576.0,149905408.0,1075994624.0,5537796096.0,230.0,258.0
19-04 20:47:35,6.125,6.500,87.375,0.0,0.0,0.0,0.0,0.0,818872320.0,149905408.0,1076228096.0,5096570880.0,308.0,160.0
19-04 20:47:36,9.887,2.503,87.610,0.0,0.0,0.0,0.0,4096.0,938938368.0,149905408.0,1076228096.0,4976504832.0,522.0,90.0
19-04 20:47:37,12.250,0.375,87.375,0.0,0.0,0.0,0.0,0.0,950493184.0,149905408.0,1076264960.0,4964913152.0,0.0,0.0
19-04 20:47:38,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,963080192.0,149905408.0,1076264960.0,4952326144.0,64.0,0.0
19-04 20:47:39,12.375,0.125,87.0,0.500,0.0,0.0,0.0,188416.0,978767872.0,149905408.0,1076264960.0,4936638464.0,0.0,70.0
19-04 20:47:40,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,991068160.0,149905408.0,1076264960.0,4924338176.0,190.0,0.0
19-04 20:47:41,12.516,0.0,87.484,0.0,0.0,0.0,0.0,606208.0,1003773952.0,149905408.0,1076264960.0,4911632384.0,0.0,0.0
19-04 20:47:42,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1016291328.0,149905408.0,1076264960.0,4899115008.0,64.0,0.0
