"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/cauchy/microbench-encode-16MB-7.csv",,,,"Date:","19 Apr 2016 20:45:15 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:45:15,4.224,0.854,93.987,0.933,0.0,0.002,103284.697,334433.933,344043520.0,149766144.0,1075437568.0,5572329472.0,0.0,0.0
19-04 20:45:16,2.915,3.676,85.171,8.238,0.0,0.0,0.0,1032192.0,351035392.0,149766144.0,1075507200.0,5565267968.0,396.0,258.0
19-04 20:45:17,7.760,4.631,87.610,0.0,0.0,0.0,0.0,0.0,659415040.0,149766144.0,1075617792.0,5256777728.0,142.0,160.0
19-04 20:45:18,8.145,4.261,87.594,0.0,0.0,0.0,0.0,0.0,932888576.0,149766144.0,1075777536.0,4983144448.0,522.0,90.0
19-04 20:45:19,12.516,0.125,87.359,0.0,0.0,0.0,0.0,0.0,944496640.0,149766144.0,1075777536.0,4971536384.0,0.0,0.0
19-04 20:45:20,12.250,0.250,87.500,0.0,0.0,0.0,0.0,0.0,958361600.0,149766144.0,1075777536.0,4957671424.0,64.0,0.0
19-04 20:45:21,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,971685888.0,149766144.0,1075777536.0,4944347136.0,0.0,70.0
19-04 20:45:22,12.484,0.125,86.642,0.749,0.0,0.0,0.0,192512.0,984297472.0,149766144.0,1075777536.0,4931735552.0,190.0,0.0
19-04 20:45:23,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,996876288.0,149766144.0,1075777536.0,4919156736.0,0.0,0.0
19-04 20:45:24,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1008668672.0,149766144.0,1075777536.0,4907364352.0,64.0,0.0
19-04 20:45:25,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,1021947904.0,149766144.0,1075777536.0,4894085120.0,0.0,0.0
19-04 20:45:26,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1035800576.0,149766144.0,1075777536.0,4880232448.0,190.0,70.0
19-04 20:45:27,12.250,0.250,86.875,0.625,0.0,0.0,0.0,16384.0,1048317952.0,149766144.0,1075777536.0,4867715072.0,0.0,0.0
19-04 20:45:28,12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,1060962304.0,149766144.0,1075777536.0,4855070720.0,64.0,0.0
19-04 20:45:29,12.140,0.250,87.610,0.0,0.0,0.0,0.0,0.0,908800000.0,149766144.0,1075777536.0,5007233024.0,0.0,0.0
19-04 20:45:30,10.0,2.500,87.500,0.0,0.0,0.0,0.0,0.0,861507584.0,149766144.0,1075781632.0,5054521344.0,124.0,0.0
19-04 20:45:31,11.028,1.378,87.594,0.0,0.0,0.0,0.0,0.0,861483008.0,149766144.0,1075781632.0,5054545920.0,0.0,0.0
19-04 20:45:32,10.737,1.873,86.891,0.499,0.0,0.0,0.0,24576.0,860925952.0,149766144.0,1075781632.0,5055102976.0,64.0,0.0
19-04 20:45:33,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,883789824.0,149766144.0,1075781632.0,5032239104.0,0.0,0.0
19-04 20:45:34,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,877559808.0,149766144.0,1075781632.0,5038469120.0,64.0,0.0
19-04 20:45:35,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,877432832.0,149766144.0,1075781632.0,5038596096.0,0.0,0.0
19-04 20:45:36,10.737,1.873,87.391,0.0,0.0,0.0,0.0,4096.0,861675520.0,149766144.0,1075781632.0,5054353408.0,64.0,0.0
19-04 20:45:37,11.153,1.253,87.343,0.251,0.0,0.0,0.0,12288.0,861290496.0,149766144.0,1075781632.0,5054738432.0,0.0,0.0
19-04 20:45:38,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,860602368.0,149766144.0,1075781632.0,5055426560.0,64.0,0.0
19-04 20:45:39,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,883646464.0,149766144.0,1075781632.0,5032382464.0,0.0,0.0
19-04 20:45:40,10.625,1.875,87.500,0.0,0.0,0.0,0.0,0.0,877117440.0,149766144.0,1075781632.0,5038911488.0,64.0,0.0
19-04 20:45:41,11.389,1.126,87.484,0.0,0.0,0.0,0.0,4096.0,861110272.0,149766144.0,1075781632.0,5054918656.0,0.0,0.0
19-04 20:45:42,10.513,1.877,87.359,0.250,0.0,0.0,0.0,12288.0,861061120.0,149766144.0,1075781632.0,5054967808.0,64.0,0.0
19-04 20:45:43,10.625,2.0,87.375,0.0,0.0,0.0,0.0,0.0,861003776.0,149766144.0,1075781632.0,5055025152.0,0.0,0.0
19-04 20:45:44,11.236,1.373,87.391,0.0,0.0,0.0,0.0,0.0,883343360.0,149766144.0,1075781632.0,5032685568.0,64.0,0.0
19-04 20:45:45,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,877756416.0,149766144.0,1075781632.0,5038272512.0,0.0,0.0
19-04 20:45:46,11.014,1.502,87.484,0.0,0.0,0.0,0.0,163840.0,866037760.0,149766144.0,1075781632.0,5049991168.0,64.0,0.0
19-04 20:45:47,10.875,1.625,87.125,0.375,0.0,0.0,0.0,73728.0,861003776.0,149766144.0,1075781632.0,5055025152.0,0.0,0.0
19-04 20:45:48,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,860729344.0,149766144.0,1075781632.0,5055299584.0,64.0,0.0
19-04 20:45:49,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,889438208.0,149766144.0,1075781632.0,5026590720.0,0.0,0.0
19-04 20:45:50,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,877522944.0,149766144.0,1075785728.0,5038501888.0,64.0,0.0
19-04 20:45:51,11.0,1.500,87.500,0.0,0.0,0.0,0.0,81920.0,861396992.0,149766144.0,1075785728.0,5054627840.0,0.0,0.0
19-04 20:45:52,10.902,1.504,87.093,0.501,0.0,0.0,0.0,24576.0,861462528.0,149766144.0,1075785728.0,5054562304.0,64.0,0.0
19-04 20:45:53,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,861261824.0,149766144.0,1075785728.0,5054763008.0,150.0,0.0
19-04 20:45:54,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,890400768.0,149766144.0,1075785728.0,5025624064.0,64.0,0.0
19-04 20:45:55,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,877957120.0,149766144.0,1075785728.0,5038067712.0,0.0,0.0
19-04 20:45:56,9.262,1.627,89.111,0.0,0.0,0.0,0.0,208896.0,358785024.0,149766144.0,1075785728.0,5557239808.0,64.0,0.0
