"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd/cauchy/microbench-encode-16MB-9.csv",,,,"Date:","20 Apr 2016 16:48:55 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 16:48:55,1.106,0.239,98.543,0.112,0.0,0.000,8884.438,39219.938,383836160.0,241369088.0,1094438912.0,5421932544.0,0.0,0.0
20-04 16:48:56,7.585,5.563,84.450,2.402,0.0,0.0,0.0,630784.0,420253696.0,241401856.0,1094565888.0,5385355264.0,474.0,258.0
20-04 16:48:57,6.625,5.875,87.500,0.0,0.0,0.0,0.0,0.0,884326400.0,241401856.0,1094742016.0,4921106432.0,522.0,160.0
20-04 16:48:58,10.777,1.629,87.594,0.0,0.0,0.0,0.0,0.0,979337216.0,241401856.0,1094750208.0,4826087424.0,0.0,90.0
20-04 16:48:59,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,993869824.0,241401856.0,1094750208.0,4811554816.0,64.0,0.0
20-04 16:49:00,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1004666880.0,241401856.0,1094750208.0,4800757760.0,0.0,0.0
20-04 16:49:01,12.500,0.0,87.375,0.125,0.0,0.0,0.0,217088.0,1017716736.0,241401856.0,1094750208.0,4787707904.0,190.0,70.0
20-04 16:49:02,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1031184384.0,241401856.0,1094750208.0,4774240256.0,0.0,0.0
20-04 16:49:03,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,1043763200.0,241401856.0,1094750208.0,4761661440.0,64.0,0.0
20-04 16:49:04,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1056120832.0,241401856.0,1094750208.0,4749303808.0,0.0,0.0
20-04 16:49:05,12.265,0.250,87.484,0.0,0.0,0.0,0.0,0.0,1070268416.0,241401856.0,1094750208.0,4735156224.0,190.0,70.0
20-04 16:49:06,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1083801600.0,241401856.0,1094750208.0,4721623040.0,0.0,0.0
20-04 16:49:07,12.390,0.125,87.359,0.125,0.0,0.0,0.0,12288.0,1095938048.0,241401856.0,1094750208.0,4709486592.0,64.0,0.0
20-04 16:49:08,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,1107058688.0,241401856.0,1094750208.0,4698365952.0,0.0,0.0
20-04 16:49:09,10.250,2.375,87.375,0.0,0.0,0.0,0.0,0.0,930418688.0,241401856.0,1094754304.0,4875001856.0,64.0,0.0
20-04 16:49:10,11.264,1.126,87.610,0.0,0.0,0.0,0.0,0.0,918130688.0,241401856.0,1094754304.0,4887289856.0,0.0,0.0
20-04 16:49:11,11.139,1.252,87.610,0.0,0.0,0.0,0.0,0.0,918003712.0,241401856.0,1094754304.0,4887416832.0,0.0,0.0
20-04 16:49:12,11.111,1.498,86.767,0.624,0.0,0.0,0.0,24576.0,902246400.0,241405952.0,1094750208.0,4903174144.0,64.0,0.0
20-04 16:49:13,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,901996544.0,241405952.0,1094750208.0,4903424000.0,0.0,0.0
