"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/bypass/microbench-encode-64MB-8.csv",,,,"Date:","05 Apr 2016 16:00:19 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 16:00:19,9.415,2.374,87.943,0.267,0.0,0.000,31682.280,66498.536,485089280.0,282619904.0,2814083072.0,3559784448.0,0.0,0.0
05-04 16:00:20,5.216,5.344,85.115,4.326,0.0,0.0,0.0,811008.0,513601536.0,282619904.0,2814152704.0,3531202560.0,474.0,180.0
05-04 16:00:21,1.250,11.375,87.375,0.0,0.0,0.0,0.0,0.0,530735104.0,282619904.0,2814328832.0,3513892864.0,522.0,78.0
05-04 16:00:22,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,543318016.0,282619904.0,2814328832.0,3501309952.0,0.0,250.0
05-04 16:00:23,0.125,12.500,87.375,0.0,0.0,0.0,0.0,0.0,553078784.0,282619904.0,2814414848.0,3491463168.0,64.0,0.0
05-04 16:00:24,0.0,12.516,87.484,0.0,0.0,0.0,0.0,0.0,565907456.0,282619904.0,2814414848.0,3478634496.0,0.0,0.0
05-04 16:00:25,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,578457600.0,282619904.0,2814414848.0,3466084352.0,190.0,0.0
05-04 16:00:26,1.126,11.389,87.234,0.250,0.0,0.0,0.0,143360.0,633159680.0,282619904.0,2814414848.0,3411382272.0,0.0,70.0
05-04 16:00:27,5.890,6.516,87.594,0.0,0.0,0.0,0.0,0.0,606027776.0,282619904.0,2814418944.0,3438510080.0,64.0,0.0
05-04 16:00:28,6.750,5.875,87.375,0.0,0.0,0.0,0.0,114688.0,638873600.0,282619904.0,2814418944.0,3405664256.0,0.0,0.0
05-04 16:00:29,6.508,6.008,87.484,0.0,0.0,0.0,0.0,0.0,612380672.0,282619904.0,2814418944.0,3432157184.0,190.0,0.0
05-04 16:00:30,6.242,6.367,87.391,0.0,0.0,0.0,0.0,0.0,653103104.0,282619904.0,2814418944.0,3391434752.0,0.0,70.0
05-04 16:00:31,6.633,5.882,86.733,0.751,0.0,0.0,0.0,61440.0,627691520.0,282619904.0,2814418944.0,3416846336.0,64.0,0.0
05-04 16:00:32,6.750,5.875,87.375,0.0,0.0,0.0,0.0,0.0,600436736.0,282619904.0,2814418944.0,3444101120.0,0.0,0.0
05-04 16:00:33,6.758,5.757,87.484,0.0,0.0,0.0,0.0,57344.0,645861376.0,282619904.0,2814418944.0,3398676480.0,64.0,0.0
05-04 16:00:34,6.617,5.993,87.391,0.0,0.0,0.0,0.0,0.0,619495424.0,282619904.0,2814418944.0,3425042432.0,0.0,0.0
05-04 16:00:35,6.758,5.757,87.484,0.0,0.0,0.0,0.0,0.0,593575936.0,282619904.0,2814418944.0,3450961920.0,64.0,0.0
