"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/bypass/microbench-encode-64MB-3.csv",,,,"Date:","05 Apr 2016 15:58:35 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 15:58:35,9.423,2.366,87.945,0.266,0.0,0.000,31734.878,66026.320,486866944.0,282308608.0,2813263872.0,3559137280.0,0.0,0.0
05-04 15:58:36,5.860,5.605,84.841,3.694,0.0,0.0,0.0,847872.0,514265088.0,282333184.0,2813530112.0,3531448320.0,372.0,180.0
05-04 15:58:37,1.0,11.500,87.500,0.0,0.0,0.0,0.0,0.0,529850368.0,282333184.0,2813505536.0,3515887616.0,458.0,78.0
05-04 15:58:38,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,542433280.0,282333184.0,2813505536.0,3503304704.0,230.0,250.0
05-04 15:58:39,0.0,12.641,87.359,0.0,0.0,0.0,0.0,0.0,554917888.0,282333184.0,2813509632.0,3490816000.0,0.0,0.0
05-04 15:58:40,0.0,12.500,87.500,0.0,0.0,0.0,0.0,0.0,565342208.0,282333184.0,2813579264.0,3480322048.0,64.0,0.0
05-04 15:58:41,0.0,12.625,87.375,0.0,0.0,0.0,0.0,131072.0,579899392.0,282333184.0,2813579264.0,3465764864.0,126.0,0.0
05-04 15:58:42,1.125,11.375,87.500,0.0,0.0,0.0,0.0,0.0,640573440.0,282333184.0,2813579264.0,3405090816.0,64.0,70.0
05-04 15:58:43,6.125,6.500,87.375,0.0,0.0,0.0,0.0,0.0,600862720.0,282333184.0,2813583360.0,3444797440.0,0.0,0.0
05-04 15:58:44,6.383,6.133,87.484,0.0,0.0,0.0,0.0,0.0,631992320.0,282333184.0,2813583360.0,3413667840.0,64.0,0.0
05-04 15:58:45,7.134,5.382,87.484,0.0,0.0,0.0,0.0,0.0,598384640.0,282333184.0,2813583360.0,3447275520.0,126.0,0.0
05-04 15:58:46,7.250,5.375,87.375,0.0,0.0,0.0,0.0,163840.0,629006336.0,282333184.0,2813583360.0,3416653824.0,64.0,70.0
05-04 15:58:47,6.375,6.250,87.125,0.250,0.0,0.0,0.0,57344.0,595144704.0,282337280.0,2813579264.0,3450515456.0,0.0,0.0
05-04 15:58:48,6.375,6.250,87.375,0.0,0.0,0.0,0.0,0.0,631795712.0,282337280.0,2813583360.0,3413860352.0,64.0,0.0
05-04 15:58:49,5.882,6.508,87.610,0.0,0.0,0.0,0.0,0.0,598315008.0,282337280.0,2813583360.0,3447341056.0,0.0,0.0
05-04 15:58:50,6.991,5.743,87.266,0.0,0.0,0.0,0.0,0.0,633892864.0,282337280.0,2813583360.0,3411763200.0,64.0,0.0
05-04 15:58:51,6.508,6.008,87.484,0.0,0.0,0.0,0.0,0.0,602509312.0,282337280.0,2813583360.0,3443146752.0,0.0,0.0
