"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int_sign/aes_rsa_sha_512/microbench-encode-4MB-2.csv",,,,"Date:","19 Apr 2016 20:10:19 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:10:19,1.046,0.449,97.408,1.095,0.0,0.002,152378.944,391137.787,335908864.0,128749568.0,1065775104.0,5611143168.0,0.0,0.0
19-04 20:10:20,6.289,6.038,84.025,3.522,0.0,0.126,0.0,512000.0,368799744.0,128786432.0,1065938944.0,5578051584.0,538.0,258.0
19-04 20:10:21,9.637,2.879,87.484,0.0,0.0,0.0,0.0,0.0,517906432.0,128786432.0,1066070016.0,5428813824.0,292.0,250.0
19-04 20:10:22,12.140,0.375,87.484,0.0,0.0,0.0,0.0,0.0,530378752.0,128786432.0,1066070016.0,5416341504.0,230.0,0.0
19-04 20:10:23,12.235,0.499,87.266,0.0,0.0,0.0,0.0,0.0,543866880.0,128786432.0,1066070016.0,5402853376.0,0.0,0.0
19-04 20:10:24,11.153,1.253,87.594,0.0,0.0,0.0,0.0,409600.0,504446976.0,128786432.0,1066070016.0,5442273280.0,64.0,0.0
19-04 20:10:25,11.375,1.250,87.375,0.0,0.0,0.0,0.0,221184.0,500776960.0,128786432.0,1066070016.0,5445943296.0,126.0,70.0
19-04 20:10:26,11.514,1.001,87.484,0.0,0.0,0.0,0.0,0.0,509157376.0,128786432.0,1066070016.0,5437562880.0,64.0,0.0
19-04 20:10:27,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,513351680.0,128786432.0,1066070016.0,5433368576.0,0.0,0.0
19-04 20:10:28,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,496574464.0,128786432.0,1066070016.0,5450145792.0,64.0,0.0
19-04 20:10:29,11.500,1.0,87.500,0.0,0.0,0.0,0.0,151552.0,500768768.0,128786432.0,1066070016.0,5445951488.0,126.0,70.0
19-04 20:10:30,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,513675264.0,128786432.0,1066070016.0,5433044992.0,64.0,0.0
19-04 20:10:31,11.500,1.0,87.125,0.375,0.0,0.0,0.0,53248.0,496893952.0,128790528.0,1066070016.0,5449822208.0,0.0,0.0
19-04 20:10:32,11.361,1.248,87.391,0.0,0.0,0.0,0.0,0.0,501088256.0,128790528.0,1066070016.0,5445627904.0,64.0,0.0
