"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_int_sign/aes_rsa_sha_512/microbench-encode-64MB-10.csv",,,,"Date:","19 Apr 2016 20:50:58 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 20:50:58,4.662,0.823,93.645,0.868,0.0,0.001,95206.645,275929.495,341438464.0,146477056.0,1070456832.0,5583204352.0,0.0,0.0
19-04 20:50:59,5.980,5.980,84.860,3.181,0.0,0.0,0.0,585728.0,374743040.0,146558976.0,1070616576.0,5549658112.0,332.0,90.0
19-04 20:51:00,5.750,6.750,87.500,0.0,0.0,0.0,0.0,0.0,1133838336.0,146558976.0,1070727168.0,4790452224.0,206.0,168.0
19-04 20:51:01,5.750,6.750,87.500,0.0,0.0,0.0,0.0,0.0,1489444864.0,146558976.0,1070727168.0,4434845696.0,292.0,160.0
19-04 20:51:02,6.541,6.038,87.421,0.0,0.0,0.0,0.0,0.0,1836007424.0,146558976.0,1070792704.0,4088217600.0,230.0,90.0
19-04 20:51:03,6.0,6.500,87.500,0.0,0.0,0.0,0.0,0.0,2193317888.0,146558976.0,1070792704.0,3730907136.0,0.0,0.0
19-04 20:51:04,6.758,5.632,87.484,0.125,0.0,0.0,0.0,163840.0,2548715520.0,146571264.0,1070788608.0,3375501312.0,64.0,0.0
19-04 20:51:05,11.418,0.753,87.829,0.0,0.0,0.0,0.0,0.0,2580582400.0,146571264.0,1070792704.0,3343630336.0,126.0,70.0
19-04 20:51:06,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2592772096.0,146571264.0,1070792704.0,3331440640.0,64.0,0.0
19-04 20:51:07,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2606682112.0,146571264.0,1070792704.0,3317530624.0,0.0,0.0
19-04 20:51:08,12.484,0.125,87.391,0.0,0.0,0.0,0.0,0.0,2618433536.0,146571264.0,1070792704.0,3305779200.0,64.0,0.0
19-04 20:51:09,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2631139328.0,146571264.0,1070792704.0,3293073408.0,126.0,70.0
19-04 20:51:10,12.375,0.125,87.0,0.500,0.0,0.0,0.0,12288.0,2646134784.0,146571264.0,1070792704.0,3278077952.0,64.0,0.0
19-04 20:51:11,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2656808960.0,146571264.0,1070792704.0,3267403776.0,0.0,0.0
19-04 20:51:12,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,2671230976.0,146571264.0,1070792704.0,3252981760.0,64.0,0.0
19-04 20:51:13,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2683748352.0,146571264.0,1070792704.0,3240464384.0,0.0,0.0
19-04 20:51:14,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2697535488.0,146571264.0,1070792704.0,3226677248.0,64.0,0.0
19-04 20:51:15,12.390,0.125,86.984,0.501,0.0,0.0,0.0,20480.0,2708267008.0,146579456.0,1070792704.0,3215937536.0,0.0,0.0
19-04 20:51:16,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2722754560.0,146579456.0,1070792704.0,3201449984.0,64.0,0.0
19-04 20:51:17,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2735271936.0,146579456.0,1070792704.0,3188932608.0,0.0,0.0
19-04 20:51:18,12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,2747027456.0,146579456.0,1070792704.0,3177177088.0,64.0,0.0
19-04 20:51:19,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2760372224.0,146579456.0,1070792704.0,3163832320.0,0.0,0.0
19-04 20:51:20,12.360,0.250,86.642,0.749,0.0,0.0,0.0,12288.0,2773012480.0,146583552.0,1070792704.0,3151187968.0,64.0,0.0
19-04 20:51:21,12.265,0.125,87.610,0.0,0.0,0.0,0.0,0.0,2787692544.0,146583552.0,1070792704.0,3136507904.0,0.0,0.0
19-04 20:51:22,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,2800336896.0,146583552.0,1070792704.0,3123863552.0,64.0,0.0
19-04 20:51:23,12.265,0.125,87.610,0.0,0.0,0.0,0.0,8192.0,2812919808.0,146583552.0,1070792704.0,3111280640.0,0.0,0.0
19-04 20:51:24,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2825371648.0,146583552.0,1070792704.0,3098828800.0,0.0,0.0
19-04 20:51:25,12.500,0.0,86.875,0.625,0.0,0.0,0.0,20480.0,2838077440.0,146587648.0,1070792704.0,3086118912.0,64.0,0.0
19-04 20:51:26,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2852757504.0,146587648.0,1070792704.0,3071438848.0,0.0,0.0
19-04 20:51:27,12.390,0.125,87.484,0.0,0.0,0.0,0.0,0.0,2865274880.0,146587648.0,1070792704.0,3058921472.0,64.0,0.0
19-04 20:51:28,12.484,0.0,86.891,0.624,0.0,0.0,0.0,712704.0,2877857792.0,146587648.0,1070792704.0,3046338560.0,0.0,0.0
19-04 20:51:29,12.516,0.0,87.484,0.0,0.0,0.0,0.0,0.0,2890371072.0,146587648.0,1070796800.0,3033821184.0,64.0,0.0
19-04 20:51:30,12.500,0.0,87.250,0.250,0.0,0.0,0.0,69632.0,2902945792.0,146595840.0,1070796800.0,3021238272.0,0.0,0.0
19-04 20:51:31,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,2915528704.0,146595840.0,1070796800.0,3008655360.0,64.0,0.0
19-04 20:51:32,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,2927792128.0,146595840.0,1070796800.0,2996391936.0,0.0,0.0
19-04 20:51:33,12.390,0.125,87.484,0.0,0.0,0.0,0.0,118784.0,2942853120.0,146595840.0,1070796800.0,2981330944.0,64.0,0.0
19-04 20:51:34,12.390,0.0,87.610,0.0,0.0,0.0,0.0,0.0,2955403264.0,146595840.0,1070796800.0,2968780800.0,0.0,0.0
19-04 20:51:35,12.500,0.0,87.125,0.375,0.0,0.0,0.0,61440.0,2967977984.0,146604032.0,1070796800.0,2956197888.0,64.0,0.0
19-04 20:51:36,12.360,0.250,87.391,0.0,0.0,0.0,0.0,0.0,2980622336.0,146604032.0,1070796800.0,2943553536.0,0.0,0.0
19-04 20:51:37,12.406,0.0,87.594,0.0,0.0,0.0,0.0,0.0,2993205248.0,146604032.0,1070796800.0,2930970624.0,64.0,0.0
19-04 20:51:38,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,3005788160.0,146604032.0,1070796800.0,2918387712.0,0.0,0.0
19-04 20:51:39,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,3020468224.0,146604032.0,1070796800.0,2903707648.0,64.0,0.0
19-04 20:51:40,12.531,0.0,86.466,1.003,0.0,0.0,0.0,12288.0,3033108480.0,146608128.0,1070796800.0,2891063296.0,0.0,0.0
