"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/aes_rsa_sha_512/microbench-encode-16MB-4.csv",,,,"Date:","19 Apr 2016 21:44:00 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
19-04 21:44:00,6.643,1.060,91.547,0.749,0.0,0.001,64030.759,213286.074,344010752.0,159158272.0,1073942528.0,5564465152.0,0.0,0.0
19-04 21:44:01,6.226,6.226,84.625,2.922,0.0,0.0,0.0,679936.0,373911552.0,159170560.0,1074020352.0,5534474240.0,332.0,258.0
19-04 21:44:02,6.750,5.750,87.500,0.0,0.0,0.0,0.0,0.0,813842432.0,159170560.0,1074130944.0,5094432768.0,206.0,160.0
19-04 21:44:03,10.652,1.629,87.719,0.0,0.0,0.0,0.0,0.0,933482496.0,159170560.0,1074212864.0,4974710784.0,458.0,90.0
19-04 21:44:04,12.375,0.375,87.250,0.0,0.0,0.0,0.0,0.0,945291264.0,159170560.0,1074212864.0,4962902016.0,64.0,0.0
19-04 21:44:05,12.140,0.250,87.610,0.0,0.0,0.0,0.0,0.0,958914560.0,159170560.0,1074212864.0,4949278720.0,0.0,0.0
19-04 21:44:06,12.390,0.125,87.234,0.250,0.0,0.0,0.0,159744.0,969076736.0,159170560.0,1074212864.0,4939116544.0,64.0,70.0
19-04 21:44:07,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,981274624.0,159170560.0,1074212864.0,4926918656.0,126.0,0.0
19-04 21:44:08,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,994275328.0,159170560.0,1074212864.0,4913917952.0,64.0,0.0
19-04 21:44:09,12.516,0.0,87.484,0.0,0.0,0.0,0.0,606208.0,1008799744.0,159170560.0,1074212864.0,4899393536.0,0.0,0.0
19-04 21:44:10,12.500,0.0,87.500,0.0,0.0,0.0,0.0,0.0,1018994688.0,159170560.0,1074212864.0,4889198592.0,64.0,70.0
19-04 21:44:11,12.375,0.250,87.375,0.0,0.0,0.0,0.0,0.0,1032847360.0,159170560.0,1074212864.0,4875345920.0,126.0,0.0
19-04 21:44:12,12.390,0.0,87.484,0.125,0.0,0.0,0.0,12288.0,1043390464.0,159174656.0,1074212864.0,4864798720.0,64.0,0.0
19-04 21:44:13,12.375,0.125,87.500,0.0,0.0,0.0,0.0,0.0,1056034816.0,159174656.0,1074212864.0,4852154368.0,0.0,0.0
19-04 21:44:14,12.375,0.125,87.500,0.0,0.0,0.0,0.0,4096.0,937451520.0,159174656.0,1074212864.0,4970737664.0,64.0,0.0
19-04 21:44:15,10.526,1.880,87.594,0.0,0.0,0.0,0.0,262144.0,874131456.0,159174656.0,1074212864.0,5034057728.0,0.0,0.0
19-04 21:44:16,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,874385408.0,159174656.0,1074212864.0,5033803776.0,64.0,0.0
19-04 21:44:17,11.264,1.252,87.484,0.0,0.0,0.0,0.0,0.0,874385408.0,159174656.0,1074212864.0,5033803776.0,0.0,0.0
19-04 21:44:18,10.986,1.498,87.266,0.250,0.0,0.0,0.0,86016.0,874385408.0,159178752.0,1074208768.0,5033803776.0,64.0,0.0
19-04 21:44:19,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,874319872.0,159178752.0,1074212864.0,5033865216.0,0.0,0.0
19-04 21:44:20,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,874954752.0,159178752.0,1074212864.0,5033230336.0,64.0,0.0
19-04 21:44:21,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,877051904.0,159178752.0,1074212864.0,5031133184.0,0.0,0.0
19-04 21:44:22,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,890142720.0,159178752.0,1074212864.0,5018042368.0,64.0,0.0
19-04 21:44:23,10.889,1.627,87.359,0.125,0.0,0.0,0.0,12288.0,825241600.0,159182848.0,1074212864.0,5082939392.0,0.0,0.0
19-04 21:44:24,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,825241600.0,159182848.0,1074212864.0,5082939392.0,64.0,0.0
19-04 21:44:25,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,825315328.0,159182848.0,1074212864.0,5082865664.0,0.0,0.0
19-04 21:44:26,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,825315328.0,159182848.0,1074212864.0,5082865664.0,64.0,0.0
19-04 21:44:27,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,825315328.0,159182848.0,1074212864.0,5082865664.0,0.0,0.0
19-04 21:44:28,10.513,2.003,87.484,0.0,0.0,0.0,0.0,0.0,841146368.0,159182848.0,1074212864.0,5067034624.0,64.0,0.0
19-04 21:44:29,10.875,1.750,87.125,0.250,0.0,0.0,0.0,12288.0,853803008.0,159186944.0,1074212864.0,5054373888.0,0.0,0.0
19-04 21:44:30,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,859901952.0,159186944.0,1074212864.0,5048274944.0,64.0,0.0
19-04 21:44:31,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,873754624.0,159186944.0,1074212864.0,5034422272.0,0.0,0.0
19-04 21:44:32,11.0,1.500,87.500,0.0,0.0,0.0,0.0,0.0,874389504.0,159186944.0,1074212864.0,5033787392.0,64.0,0.0
19-04 21:44:33,10.638,1.752,87.610,0.0,0.0,0.0,0.0,0.0,873881600.0,159186944.0,1074212864.0,5034295296.0,0.0,0.0
19-04 21:44:34,11.0,1.625,86.625,0.750,0.0,0.0,0.0,12288.0,873619456.0,159191040.0,1074216960.0,5034549248.0,64.0,0.0
19-04 21:44:35,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,873746432.0,159191040.0,1074216960.0,5034422272.0,0.0,0.0
19-04 21:44:36,11.0,1.625,87.375,0.0,0.0,0.0,0.0,0.0,873746432.0,159191040.0,1074216960.0,5034422272.0,64.0,0.0
19-04 21:44:37,10.889,1.502,87.610,0.0,0.0,0.0,0.0,0.0,874000384.0,159191040.0,1074216960.0,5034168320.0,0.0,0.0
19-04 21:44:38,10.875,1.625,87.500,0.0,0.0,0.0,0.0,0.0,873746432.0,159191040.0,1074216960.0,5034422272.0,64.0,0.0
19-04 21:44:39,10.889,1.627,87.109,0.375,0.0,0.0,0.0,12288.0,881897472.0,159199232.0,1074208768.0,5026271232.0,0.0,0.0
19-04 21:44:40,7.838,3.287,87.105,1.770,0.0,0.0,0.0,200704.0,347508736.0,159215616.0,1074196480.0,5560655872.0,1.84467440737e+19,1.84467440737e+19
