"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/confd_sign/aes_rsa_sha_512/microbench-encode-4MB-5.csv",,,,"Date:","20 Apr 2016 17:46:58 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:46:58,2.128,0.343,97.388,0.140,0.0,0.000,8313.009,38993.487,391831552.0,257818624.0,1095286784.0,5396639744.0,0.0,0.0
20-04 17:46:59,6.084,6.210,84.284,3.422,0.0,0.0,0.0,606208.0,426381312.0,257830912.0,1095266304.0,5362098176.0,474.0,90.0
20-04 17:47:00,10.125,2.500,87.375,0.0,0.0,0.0,0.0,0.0,574529536.0,257830912.0,1095483392.0,5213732864.0,356.0,168.0
20-04 17:47:01,12.500,0.125,87.375,0.0,0.0,0.0,0.0,0.0,586665984.0,257830912.0,1095503872.0,5201575936.0,166.0,250.0
20-04 17:47:02,12.516,0.125,87.359,0.0,0.0,0.0,0.0,0.0,598310912.0,257830912.0,1095614464.0,5189820416.0,64.0,0.0
20-04 17:47:03,10.750,1.750,87.500,0.0,0.0,0.0,0.0,0.0,552599552.0,257830912.0,1095614464.0,5235531776.0,0.0,0.0
20-04 17:47:04,10.487,2.122,87.391,0.0,0.0,0.0,0.0,0.0,552558592.0,257830912.0,1095614464.0,5235572736.0,64.0,0.0
20-04 17:47:05,10.401,2.130,87.093,0.376,0.0,0.0,0.0,180224.0,552472576.0,257830912.0,1095614464.0,5235658752.0,126.0,70.0
20-04 17:47:06,10.263,2.128,87.610,0.0,0.0,0.0,0.0,0.0,554536960.0,257830912.0,1095614464.0,5233594368.0,64.0,0.0
20-04 17:47:07,9.750,2.875,87.375,0.0,0.0,0.0,0.0,0.0,558874624.0,257830912.0,1095614464.0,5229256704.0,0.0,0.0
20-04 17:47:08,10.250,2.250,87.500,0.0,0.0,0.0,0.0,0.0,563511296.0,257830912.0,1095614464.0,5224620032.0,64.0,0.0
20-04 17:47:09,9.774,2.632,87.594,0.0,0.0,0.0,0.0,344064.0,563511296.0,257830912.0,1095614464.0,5224620032.0,126.0,70.0
20-04 17:47:10,10.362,2.247,86.767,0.624,0.0,0.0,0.0,12288.0,563384320.0,257830912.0,1095614464.0,5224747008.0,64.0,0.0
