"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/jerasure_rs_vand/microbench-encode-4MB-9.csv",,,,"Date:","05 Apr 2016 01:35:04 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 01:35:04,6.569,3.458,88.903,1.068,0.0,0.001,188033.321,298722.993,440483840.0,207548416.0,2798125056.0,3695419392.0,0.0,0.0
05-04 01:35:05,5.696,5.823,84.810,3.671,0.0,0.0,0.0,630784.0,468086784.0,207581184.0,2798325760.0,3667582976.0,654.0,258.0
05-04 01:35:06,5.138,7.268,87.594,0.0,0.0,0.0,0.0,0.0,481341440.0,207581184.0,2798403584.0,3654250496.0,536.0,160.0
05-04 01:35:07,8.010,4.506,87.484,0.0,0.0,0.0,0.0,0.0,481619968.0,207581184.0,2798403584.0,3653971968.0,346.0,90.0
05-04 01:35:08,8.0,4.750,87.250,0.0,0.0,0.0,0.0,0.0,481374208.0,207581184.0,2798403584.0,3654217728.0,64.0,0.0
05-04 01:35:09,7.250,5.250,87.500,0.0,0.0,0.0,0.0,0.0,481067008.0,207581184.0,2798403584.0,3654524928.0,0.0,0.0
05-04 01:35:10,7.509,5.006,87.484,0.0,0.0,0.0,0.0,147456.0,482390016.0,207581184.0,2798403584.0,3653201920.0,190.0,70.0
05-04 01:35:11,7.500,5.125,87.375,0.0,0.0,0.0,0.0,0.0,482004992.0,207581184.0,2798403584.0,3653586944.0,0.0,0.0
05-04 01:35:12,7.625,4.875,87.500,0.0,0.0,0.0,0.0,0.0,482672640.0,207581184.0,2798403584.0,3652919296.0,64.0,0.0
05-04 01:35:13,7.635,4.881,87.484,0.0,0.0,0.0,0.0,0.0,481951744.0,207581184.0,2798403584.0,3653640192.0,0.0,0.0
05-04 01:35:14,8.489,4.120,87.391,0.0,0.0,0.0,0.0,0.0,482877440.0,207581184.0,2798403584.0,3652714496.0,190.0,70.0
05-04 01:35:15,8.145,4.261,87.594,0.0,0.0,0.0,0.0,0.0,481951744.0,207581184.0,2798403584.0,3653640192.0,0.0,0.0
05-04 01:35:16,7.125,5.500,87.0,0.375,0.0,0.0,0.0,12288.0,482873344.0,207585280.0,2798399488.0,3652718592.0,64.0,0.0
05-04 01:35:17,8.385,4.130,87.484,0.0,0.0,0.0,0.0,0.0,482205696.0,207585280.0,2798399488.0,3653386240.0,0.0,0.0
05-04 01:35:18,8.135,4.380,87.484,0.0,0.0,0.0,0.0,0.0,482328576.0,207585280.0,2798403584.0,3653259264.0,64.0,0.0
05-04 01:35:19,6.500,6.0,87.500,0.0,0.0,0.0,0.0,0.0,482742272.0,207585280.0,2798403584.0,3652845568.0,0.0,0.0
05-04 01:35:20,8.260,4.255,87.484,0.0,0.0,0.0,0.0,0.0,482041856.0,207585280.0,2798403584.0,3653545984.0,64.0,0.0
05-04 01:35:21,7.250,5.250,87.0,0.500,0.0,0.0,0.0,24576.0,482713600.0,207585280.0,2798403584.0,3652874240.0,0.0,0.0
05-04 01:35:22,7.509,5.006,87.484,0.0,0.0,0.0,0.0,0.0,481787904.0,207585280.0,2798403584.0,3653799936.0,64.0,0.0
05-04 01:35:23,8.0,4.500,87.500,0.0,0.0,0.0,0.0,0.0,482508800.0,207585280.0,2798403584.0,3653079040.0,0.0,0.0
05-04 01:35:24,7.760,4.756,87.484,0.0,0.0,0.0,0.0,0.0,481914880.0,207585280.0,2798403584.0,3653672960.0,64.0,0.0
