"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/encode/jerasure_rs_vand/microbench-encode-4MB-3.csv",,,,"Date:","05 Apr 2016 01:29:49 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
05-04 01:29:49,6.542,3.411,88.959,1.087,0.0,0.001,193945.221,304625.953,439332864.0,205582336.0,2796978176.0,3699683328.0,0.0,0.0
05-04 01:29:50,6.258,5.236,84.547,3.959,0.0,0.0,0.0,610304.0,467537920.0,205615104.0,2797010944.0,3671412736.0,332.0,90.0
05-04 01:29:51,4.625,7.875,87.500,0.0,0.0,0.0,0.0,0.0,487100416.0,205615104.0,2797346816.0,3651514368.0,206.0,168.0
05-04 01:29:52,8.135,4.380,87.484,0.0,0.0,0.0,0.0,0.0,486199296.0,205615104.0,2797350912.0,3652411392.0,292.0,250.0
05-04 01:29:53,7.384,5.382,87.234,0.0,0.0,0.0,0.0,0.0,483586048.0,205615104.0,2797350912.0,3655024640.0,230.0,0.0
05-04 01:29:54,7.875,4.625,87.500,0.0,0.0,0.0,0.0,0.0,481755136.0,205615104.0,2797350912.0,3656855552.0,0.0,0.0
05-04 01:29:55,8.0,4.625,87.375,0.0,0.0,0.0,0.0,0.0,482263040.0,205615104.0,2797350912.0,3656347648.0,64.0,0.0
05-04 01:29:56,7.250,5.250,87.375,0.125,0.0,0.0,0.0,131072.0,481464320.0,205627392.0,2797342720.0,3657142272.0,126.0,70.0
05-04 01:29:57,7.384,5.131,87.484,0.0,0.0,0.0,0.0,0.0,480722944.0,205627392.0,2797342720.0,3657883648.0,64.0,0.0
05-04 01:29:58,7.885,4.631,87.484,0.0,0.0,0.0,0.0,0.0,477982720.0,205627392.0,2797342720.0,3660623872.0,0.0,0.0
05-04 01:29:59,8.365,4.245,87.391,0.0,0.0,0.0,0.0,0.0,486735872.0,205627392.0,2797342720.0,3651870720.0,64.0,0.0
05-04 01:30:00,8.0,4.625,87.375,0.0,0.0,0.0,0.0,0.0,483586048.0,205627392.0,2797350912.0,3655012352.0,246.0,70.0
05-04 01:30:01,7.635,4.881,87.234,0.250,0.0,0.0,0.0,12288.0,481988608.0,205635584.0,2797350912.0,3656601600.0,244.0,0.0
05-04 01:30:02,7.750,4.875,87.375,0.0,0.0,0.0,0.0,0.0,480595968.0,205635584.0,2797350912.0,3657994240.0,180.0,0.0
05-04 01:30:03,7.500,5.0,87.500,0.0,0.0,0.0,0.0,4096.0,479272960.0,205635584.0,2797350912.0,3659317248.0,124.0,0.0
05-04 01:30:04,7.509,5.006,87.484,0.0,0.0,0.0,0.0,0.0,484782080.0,205635584.0,2797350912.0,3653808128.0,120.0,0.0
05-04 01:30:05,7.625,5.0,87.375,0.0,0.0,0.0,0.0,0.0,482402304.0,205635584.0,2797350912.0,3656187904.0,244.0,0.0
05-04 01:30:06,7.615,4.994,87.016,0.375,0.0,0.0,0.0,20480.0,481697792.0,205643776.0,2797350912.0,3656884224.0,180.0,0.0
