"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","swarm-start",,,,"User:","ubuntu"
"Cmdline:","dstat -t -c -d -m -n --output results/microbench/decode/confd/cauchy/microbench-decode-16MB-7.csv",,,,"Date:","20 Apr 2016 17:36:13 UTC"

"system","total cpu usage",,,,,,"dsk/total",,"memory usage",,,,"net/total",
"time","usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free","recv","send"
20-04 17:36:13,1.424,0.310,98.150,0.115,0.0,0.000,8573.939,38906.742,389566464.0,245075968.0,1095299072.0,5411635200.0,0.0,0.0
20-04 17:36:14,6.289,6.164,84.528,3.019,0.0,0.0,0.0,618496.0,424742912.0,245084160.0,1095376896.0,5376372736.0,396.0,168.0
20-04 17:36:15,0.499,12.110,87.391,0.0,0.0,0.0,0.0,0.0,437383168.0,245084160.0,1095585792.0,5363523584.0,142.0,250.0
20-04 17:36:16,5.0,7.500,87.500,0.0,0.0,0.0,0.0,0.0,504770560.0,245084160.0,1095589888.0,5296132096.0,522.0,90.0
20-04 17:36:17,10.902,1.629,87.469,0.0,0.0,0.0,0.0,204800.0,532770816.0,245084160.0,1095626752.0,5268094976.0,0.0,0.0
20-04 17:36:18,11.125,1.500,87.375,0.0,0.0,0.0,0.0,0.0,525369344.0,245084160.0,1095626752.0,5275496448.0,64.0,0.0
20-04 17:36:19,11.389,1.001,87.234,0.375,0.0,0.0,0.0,184320.0,532643840.0,245084160.0,1095626752.0,5268221952.0,0.0,70.0
20-04 17:36:20,11.125,1.375,87.500,0.0,0.0,0.0,0.0,0.0,516685824.0,245084160.0,1095626752.0,5284179968.0,190.0,0.0
20-04 17:36:21,10.889,1.627,87.484,0.0,0.0,0.0,0.0,0.0,532336640.0,245084160.0,1095626752.0,5268529152.0,0.0,0.0
20-04 17:36:22,10.875,1.625,87.500,0.0,0.0,0.0,0.0,20480.0,516653056.0,245084160.0,1095626752.0,5284212736.0,64.0,0.0
20-04 17:36:23,10.763,1.627,87.610,0.0,0.0,0.0,0.0,0.0,532717568.0,245084160.0,1095626752.0,5268148224.0,0.0,70.0
20-04 17:36:24,11.014,1.502,87.484,0.0,0.0,0.0,0.0,0.0,516653056.0,245084160.0,1095626752.0,5284212736.0,190.0,0.0
20-04 17:36:25,11.125,1.375,86.875,0.625,0.0,0.0,0.0,36864.0,532209664.0,245084160.0,1095626752.0,5268656128.0,0.0,0.0
20-04 17:36:26,11.236,1.248,87.516,0.0,0.0,0.0,0.0,0.0,516546560.0,245084160.0,1095626752.0,5284319232.0,64.0,0.0
20-04 17:36:27,11.014,1.502,87.484,0.0,0.0,0.0,0.0,8192.0,531955712.0,245084160.0,1095626752.0,5268910080.0,0.0,0.0
20-04 17:36:28,11.250,1.250,87.500,0.0,0.0,0.0,0.0,0.0,549302272.0,245084160.0,1095626752.0,5251563520.0,0.0,0.0
20-04 17:36:29,11.404,1.003,87.594,0.0,0.0,0.0,0.0,0.0,532463616.0,245084160.0,1095626752.0,5268402176.0,64.0,0.0
20-04 17:36:30,11.0,1.500,86.875,0.625,0.0,0.0,0.0,32768.0,535830528.0,245084160.0,1095626752.0,5265035264.0,0.0,0.0
20-04 17:36:31,11.139,1.377,87.484,0.0,0.0,0.0,0.0,0.0,532463616.0,245084160.0,1095626752.0,5268402176.0,64.0,0.0
20-04 17:36:32,9.308,3.019,87.044,0.629,0.0,0.0,0.0,77824.0,403013632.0,245084160.0,1095626752.0,5397852160.0,1.84467440737e+19,1.84467440737e+19
